current_position,current_company,years_of_experience,total_skills,education_degree,education_institution,certifications,city,state,country,profile_type
Business Analyst,Zerodha Fund House,1.4,"Phantombuster, Pandas, Matplotlib, Data Cleaning, Business Analysis, Mathematics, Dashboards, Presentation Skills, Business Analytics, Statistical Analysis, Presentations, Attention to Detail, NumPy, Business Insights, Data Collection, Statistics, Oral Communication, Visualization, Databases, Microsoft SQL Server, Statistical Tools, Data Mining, Microsoft Power BI, Learning, Data Extraction, Communication, Leadership, Microsoft Office, Programming Languages, Data Analysis, Data Analytics, Problem Solving, Spreadsheets, Analytics, Data Visualization, Microsoft Excel, Tableau, SQL, Python (Programming Language), Analytical Skills, Pandas (Software)",Data Science And Machine Learning,Scaler,"Programming for Everyone (Python), Python data structures",Bengaluru,Karnataka,India,business_analyst_Final
Business Development Officer,Joyalukkas B2B Solutions,0.8,"Teamwork, Microsoft Word, Python (Programming Language), Microsoft Office, Business Analysis, Problem Solving, Analytical Skills, Data Analysis, Data Structures, CPP, C++, C (Programming Language), SQL, Database Management System (DBMS), Microsoft Excel, Microsoft PowerPoint",Mba business analytics,CHANDIGARH UNIVERSITY,,Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst,CIAR Software Solutions Pvt Ltd,1.9,"Non-Functional Requirements, User Stories, Performance Analysis, FRD, Functional Requirements Specification (FRS), Business Requirements, BRD, User Acceptance Testing, Scrum, Agile & Waterfall Methodologies, Stakeholder Engagement, IT Business Analysis, Business process analysis and improvement, Stakeholder Management, Requirements Gathering, Agile Methodologies, Gap Analysis, Business Process Improvement, Project Stakeholder Management, Project Management, Decision-Making, Business Analysis",Master of Business Administration - MBA,Ethiraj College For Women,,Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst,Showoffff,1.4,"Machine Learning, E-commerce Optimization, Google Analytics, Google Tag Manager, E-commerce SEO, Web Design, Project Management, Incident Management, Digital Transformation, Technology Enabled Business Transformation, Business Transformation, Digital Planning, Statistical Data Analysis, Search Engine Optimization (SEO), Data Annotation, Data Quality Assurance, Image Analysis, Data Domain, Data Analysis, Microsoft Power BI, MySQL, Python (Programming Language), Microsoft Excel, Git, Web Technologies, NoSQL, SQL, Front-End Development, HTML, Cascading Style Sheets (CSS), Computer Science, Mobile Application Development, WordPress, Bootstrap (Framework), Web Applications, Object-Oriented Programming (OOP), Software Development, JavaScript, Problem Solving, Linux, Web Development, Unix, Java, C (Programming Language)",Bachelor of Engineering - BE,New Horizon College of Engineering,"Goldman Sachs - Software Engineering Job Simulation, Mastercard - Cybersecurity Job Simulation, Excel: Mother of Business Intelligence, Get Job Ready: Power BI Data Analytics for All Levels 2.0",Bengaluru,Karnataka,India,business_analyst_Final
Data Analyst,Wipro Ltd,6.2,"Microsoft Power BI, MySQL, Google BigQuery, Data Analyst, Databases, Defining Requirements, Tactical Training, Multitasking, Skilled Multi-tasker, Schemas, Dashboard Building, VBA Excel, Presentations, Presentation Skills, Microsoft PowerPoint, English writing, Business Analysis, Analytical Skills, Query Languages, Operations, Data Visualization, Data Analytics, Visualization, Tableau, Python (Programming Language), Technical Support, Information Technology, Data Analysis, HTML, SQL, Microsoft Excel, Microsoft Word, Customer Service Management, SERVICE MANEGER TOOL, Windows 10, HTML Scripting, NumPy, Pandas ",DSML,Scaler ,"Microsoft Power BI Data Analyst , Analyzing and Visualizing Data with Microsoft Excel, Introduction to Programming Using Python, N.S.D.C, Scaler",Bengaluru,Karnataka,India,business_analyst_Final
Vendor,Dentsu India,5.1,"Tax Preparation, General Ledgers, Financial Statements, Budget Forecasting, Balance Sheets, Auditing, VBA Excel, Accounts Payable & Receivable, Accounting, Customer Acquisition, Logistics Management, Word Of Mouth Marketing, Sales Strategy, Customer Relationship Management (CRM), Product Data Management (PDM), Fitness Training, PEST Analysis, Web of Science, Operations Process Improvement, Microsoft Office, Finance, Trading, Volleyball, IT Operations, Inventory Management, Soft Skills, Financial Analysis, Microsoft Outlook, Corrective Actions, Service Operations, Kannada, Canva, Telugu, Hindi, Microsoft Word, Team Leadership, Organization Skills, Presentation Skills, Interpersonal Skills, Sales and Marketing, Digital Marketing, Research Skills, Attention to Detail, Appointment Scheduling, Market Research, Marketing Strategy, Consumer Behavior, Branding, Microsoft PowerPoint, Customer Service Management, Brand Management, Project Management, English, Marketing, Communication, Problem Solving, Management, Leadership, Customer Service, Training, Presentations, Sales, Analytical Skills, Microsoft Excel, Customer Service Operations, Technical Presentations, Design, Presentation Development, Account Management, Online Advertising, Business Analysis",Bachelor of Business Administration - BBA,Alliance University,"Data Analytics Essentials, JPMorgan Chase & Co. - Excel Skills Job Simulation",Bengaluru,Karnataka,India,business_analyst_Final
Summer Intern,Nova IVF Fertility,2.8,"User Interface Design, Strategic Planning, Team Leadership, Cross-functional Collaborations, Management Consulting, Project Delivery, Application Programming Interfaces (API), Digital Transformation, MS Visio, Software as a Service (SaaS), Knowledge Acquisition, Project Documentation, Interpersonal Skills, Project Coordination, Storytelling, Elicitation, Requirements Gathering, Knowledge Base, Reporting & Analysis, Optimization, Business Innovation, User Stories, User Experience Design (UED), Software Development Life Cycle (SDLC), Business Process Re-engineering, DevOps, Operations Management, Microsoft Excel, User Acceptance Testing, Project Management, Change Management, Decision-Making, Python (Programming Language), Data Analysis, Business Statistics, Business Process Improvement, Business Process Management, Process Management, Marketing, Tableau, Microsoft Office, python, C++, IBM SPSS, Leadership, Teamwork, Presentation Skills, Problem Solving, Critical Thinking, weka, Analytical Skills, Business Analysis, Analytics, Presentations, Business Planning, Business Process Development, SAS E-Miner, Machine Learning",PGDM - Post Graduate Diploma in Management,St Joseph's Institute of Management,"Securities Operations and Risk Management Certification Examination, Mutual Fund Distributors Certification Examination ",Bengaluru,Karnataka,India,business_analyst_Final
Associate Business Analyst,Dentsu India,0.8,"Strategic Planning, Marketing Strategy, Dashboard Metrics, Financial Analysis, Group Life, Pivot Tables, Product Analysis, Technical Support, Attention to Detail, Google Sheets, Data Management, Google Analytics, Critical Thinking, Business Analytics, SQL, Modeling, Business Analysis, Data Modeling, Excel Formulas, Spreadsheets, Dashboards, Statistics, Oral Communication, Web Analytics, Analytics, Data Analysis, Tableau, Visual Basic for Applications (VBA), Microsoft Power BI, Microsoft Excel, Market Research, Product Strategy, Analytical Skills, Problem Solving, Interpersonal Skills, Python (Programming Language), HTML, Cascading Style Sheets (CSS), Adaptive Learning, Communication, Event Management",Bachelor of Engineering - BE,Acharya ,"Meta Certified Marketing Science Professional, Meta Certified Media Buying Professional, Meta Certified Media Planning Professional, Data Analysis with R Programming, Google Data Analytics Capstone: Complete a Case Study, Share Data Through the Art of Visualization, Analyze Data to Answer Questions, Prepare Data for Exploration, Process Data from Dirty to Clean, Accenture North America - Data Analytics and Visualization Job Simulation, Ask Questions to Make Data-Driven Decisions, Foundations: Data, Data, Everywhere, Goldman Sachs - Excel Skills for Business Job Simulation",Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst,Data Unveil,1.2,"Team work, Ms excel, VBA Excel, MySQL, User Acceptance Testing, Business Analytics, Data Management, Communication, Requirements Gathering, Flow Diagrams, Acceptance Testing, Requirements Analysis, Data Analysis, Data Cleaning, Business Process, Analytical Skills, KPI Dashboards, Pivot Tables, SQL, Tableau, Microsoft Excel, Microsoft Power BI, Team Facilitation, Microsoft Office, Middle Management, DAX, Business Analysis, Dashboards, Financial Education, High Level Of Accuracy, Business Administration, Corporate Finance, Principles of Finance, Teamwork, Measurements, Analytics, Calculations, Technology Enabled Business Transformation, Non-profit Communications, Problem Solving",,"Avinash College Of Commerce, Kukatpally",Business Analyst Certification,Hyderābād,Telangana,India,business_analyst_Final
Business Analyst ,COEPD,0.2,"Computer Science, Web Standards, SQL, Web Projects, HTML5, Responsive Web Design, Angular, Django, NumPy, Python (Programming Language), Data Science Course with Guaranteed Internship , Cascading Style Sheets (CSS), Communication, JavaScript, HTML, Software developer ",Bachelor of Science - BS,Maharaja Sriram Chandra Bhanjdeo University,,Hyderābād,Telangana,India,business_analyst_Final
Business Analyst,Reliance Retail,2.7,"TensorFlow, Python (Programming Language), Market Research, Data Base, Analytics, Dashboards, Data Science, Data Warehousing, Visualization, Statistics, Problem Solving, Databases, Data Visualization, Data Modeling, Data Analytics, Data Analysis, Business Insights, Analytical Skills, Tableau, Exploratory Data Analysis, Descriptive and Inferential Statistics, Machine Learning, MySQL, python, Microsoft Excel, Communication, Marketing, Agile Project Management, Continuous Improvement, Design Thinking, Product Development, AI Prompting, Prompt Engineering",PGP-Data Science and Engineering,Great Lakes Institute of Management,"Agile Project Management: Continuous Improvement, Design Thinking: Understanding the Process, Introduction to Prompt Engineering for Generative AI, Statistics Foundations 1: The Basics, SQL Intermediate, SQL Basics",Kozhikode,Kerala,India,business_analyst_Final
Business Planning Associate,Myntra,3.6,"Knowledge Acquisition, Business, Methodology, Reporting, Hypothesis Testing, Exploratory Data Analysis, Quality Engineering, Project Implementation, Research Skills, Data Collection, Customer Engagement, Matplotlib, Data Cleaning, Seaborn, Presentations, Data Manipulation, Data Modeling, Communication, Project Management, Agile Development, Applied Mathematics, R (Programming Language), Quality Control, Microsoft Office, Data Analysis, Databases, Critical Thinking, Requirements Gathering, Problem Solving, Business Requirements, Business Analysis, Analytical Skills, Python (Programming Language), NumPy, Pandas, Google BigQuery, SQL, Statistics, Data Visualization, Data Science, Tableau, Microsoft Excel, Test Automation, Selenium, Jira, Quality Assurance, Test Cases, Test Management, User Acceptance Testing, Regression Testing",Bachelor of Technology,UPES,"Scaler Data Science and Machine Learning, Introduction to Python, Infosys Foundation Program 5.0, Introduction to Neural Networks and A.I Assistants, Personality Enhancement Program",Bengaluru,Karnataka,India,business_analyst_Final
Product Management Intern,Meesho,2.5,"Search Engine Optimization (SEO), Copywriting, Microsoft Power BI, Chemical Engineering, Data Analysis, Analytical Skills, Problem Solving, Python (Programming Language), SQL",B.E Chemical ,"Birla Institute of Technology and Science, Pilani",,Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst,Brainvire Infotech Inc.,7.6,"Film critic, movie review , Film facts, Video Editing, Voiceovers, Cinematography, Business Consulting, Presales, Postsale, E-Commerce Consulting, B2C e-commerce, E-Commerce Integration, Adobe commerce, LINUX OP, Editing, Web Design, entertainment blogger, Graphic Design, WordPress, Cascading Style Sheets (CSS), HTML, Digital Marketing, Public Speaking, YouTube, Film Direction, Adobe Illustrator, Angular Command Line Interface (CLI), Node.js, Adobe Photoshop, NetBackup, HP Data Protector",Bachelor's of technology,Rajiv Gandhi Prodyogiki Vishwavidyalaya,"Adobe Sales Accredited , Microsoft Azure DevOps from scratch - Automate App Lifecycle , Microsoft certified Azure fundamentals",Ahmedabad,Gujarat,India,business_analyst_Final
Senior Business Analyst,EPAM Systems,11.3,"Business Analysis, Requirements Gathering, Oracle Agile PLM, Test Planning, Requirements Management, Requirements Analysis, scrum, Agile Methodologies, requirement gathering, System Testing, User Stories, Blue Prism, JIRA, Tortoise SVN, Java, JSP, JSF, Microsoft Excel, sql, Problem Solving, Communication, Gap Analysis, Rally, Waterfall Project Management, FRD",Bachelor of Technology (B.Tech.),Babu banarsi das northern india institute of technology,,Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst ,Rupeek,5.5,"SQL, Python (Programming Language), CleverTap, Amazon Redshift,  posthog, Tableau, Google Sheets, A/B Testing, Market Research, Growth Strategies, Customer Relationship Management (CRM), Computer-Aided Design (CAD), Computer-Aided Engineering (CAE), Ansys, Hyperworks, Creo, Finite Element Analysis (FEA), Data Visualization, Team Mentoring, Event Planning, Management, Data Analysis, Communication, Cascading Style Sheets (CSS), HTML, C++, Event Management, Logistics Management, Public Speaking, Sponsorship, Public Relations",Bachelor of Technology - BTech,Maulana Azad National Institute of Technology,,Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst,Tech Mahindra,4.4,"Data Analysis, DAX, Data Visualization, Cerner, Cerner CCL, Microsoft Power BI, C++, Java, Object-Oriented Programming (OOP), Data Structures, Project Management, Social Media, Marketing, Cloud Computing, Agile Methodologies, SQL, C (Programming Language), Microsoft Office, Microsoft Excel, Microsoft Word, Microsoft PowerPoint, Python (Programming Language), C, python, Core Java, HTML, HTML5, Cascading Style Sheets (CSS), Linux, Amazon Web Services (AWS), JavaScript, NoSQL, Transact-SQL (T-SQL), Customer Service, Management, Leadership, Teamwork, Public Speaking, Team Leadership, Team Management, Communication, English, Persuasive Speaker, Conference Speaking, MySQL, Database Administration, Sql, Programming, Database Management System (DBMS), Scala",Master of Technology - MTech,"Birla Institute of Technology and Science, Pilani","COMPLETE INTRODUCTION TO MICROSOFT POWER BI, Excel Interactive Dashboards and Data Analysis, Getting started with Python, AWS Fundamentals:Going Cloud-Native, CLOUD COMPUTING ",Bengaluru,Karnataka,India,business_analyst_Final
Data Analyst,Technoglobe,1.2,"SQL Database Administration, PostgreSQL, Database Administration, MySQL, Microsoft SQL Server, Business, Data Analysis, Business Intelligence (BI), Data Analytics, Analytical Skills, Visualization,  sql, Python (Programming Language), Seaborn, Pandas (Software), Microsoft Power BI,  tableau , Microsoft Office, Tableau, NumPy, Research, Training, Education, Microsoft Excel, Engineering, Communication",Data science and machine learning (DSML),Scaler,,Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst Intern,Envision Next,0.5,"Analytical Skills, Databases, SQL, Dashboards, Data Analysis, Data Visualization, Microsoft Excel, Python (Programming Language), Tableau, Excel Dashboards, Problem Solving, Accounting, Business Analysis, Account Management, English, Communication",Under Graduate ,"Mount Carmel College, Palace Rd, Bengaluru",,Bengaluru,Karnataka,India,business_analyst_Final
Lead Business Strategy Analyst,Citi India,5.2,"Data Analysis, Analytical Skills, Financial Analysis, Business Analysis, Insight Generation, Business Requirements, Dashboards, Problem Solving, Business Insights, Leadership, Data Analytics, Supply Chain Management, Operations Research, Value Engineering, Machine Learning, Microsoft Excel, Microsoft Word, Python (Programming Language), Java, SQL, CPLEX, Life Cycle Cost Analysis, Stochastic Processes, Stochastic Modeling",Master of Technology - MTech,"Indian Institute of Technology, Delhi","Machine Learning with Python-From Linear Models to Deep Learning, Machine Learning with Python, Introduction to Data Analysis Using Excel, Data Visualization with Python, Data Analysis with Python, Databases and SQL for Data Science, Data Science Methodology, Data Science Orientation, Open Source Tools for Data Science, Python for Data Science and AI",,Madhya Pradesh,India,business_analyst_Final
Business Analyst,Verteil Technologies,3.7,"UAT, Stakeholder Management, User Stories, Payments, NDC, api integration, Kibana, Postman API, Product Road Mapping, Jira, Confluence, Microsoft Office, SQL, Microsoft Power BI, Tableau, FinTech, Digital Transformation, Data Visualization, BRD, Use Case, User Acceptance Testing, Agile Testing, Testing, Test Cases, Agile Methodologies, Scrum, Retail Banking, Internet Banking, SME Banking, Banking Software, Mobile Banking, Production Engineering, Team Building, Team Leadership, Organization Skills, Interpersonal Skills, Problem Solving, Microsoft Excel, Business Planning, Engineering, Marketing Analytics, Project Management, Data Analytics, Teaching",School Of Management Studies Cusat - Master of Business Administration - MBA,Cochin University of Science and Technology,"2021 Microsoft excel from A-Z, Digital marketing , Lean six sigma  , Marketing principles A-Z, Project management foundations ",Cochin,Kerala,India,business_analyst_Final
Business Analyst,HCLTech,3.2,"White paper, IT Business Analysis, Operations Management, Business Process Re-engineering, Agile Methodologies, Customer Service, Customer Experience, Customer Satisfaction, Client Relations, Soft Skills, Teaching, Convincing People, Communication, Problem Solving, Financial Analysis, Analytical Skills, Business Analysis, Mergers & Acquisitions (M&A), Digital Marketing, Mobile Marketing, Financial Modeling, Administration, Teamwork, Presentation Skills, Microsoft Office, Public Speaking, Tally ERP, Marketing, Email Marketing, Customer Relationship Management (CRM), Customer Acquisition, Lead Generation",PGPM,"ICFAI Business School, Pune Official ","Mutual Fund Distributors- Series V A, Financial market",Bengaluru,Karnataka,India,business_analyst_Final
Executive Business Analyst,KisanKonnect Safe Foods,1.7,"Power BI Desktop, Tableau Desktop, Power BI Service, Google Sheets, Tableau , Dashboard Building, Data Transformation, Extract, Transform, Load (ETL), Sales Performance Analysis, Revenue & Profit Analysis, SQL (for querying and data extraction), RDBMS, PowerPivot, Excel Dashboard, SQL, Power BI, Advanced Excel, Tableau, MySQL, Data Analysis, Communication, Data Cleaning, Computer Literacy, PowerBI, Data Visualization, Microsoft Excel, Food quality analysis, Microsoft Office, Presentations, SOLIDWORKS, General Office Work, Quality Control Inspection, BRC audit participation, Customer Communication, Food Processing Equipment, Agricultural Machinery",B.Tech Agriculture,"College of Agricultural Engineering and Technology(CAET),Dapoli","Data Analyst, SOLIDWORKS Certifications",Mumbai,Maharashtra,India,business_analyst_Final
Business Analyst,Oryon Networks Pte Ltd,5.2,"New Business Development, Business Planning, Business Analysis, Technical Support, Customer Relationship Management (CRM), Statistical Data Analysis, Configuration Management, Corporate Communications, Product Data Management (PDM), Scikit-Learn, Tableau, Microsoft Power BI, Data Analytics, Plotly, EDA, Pandas (Software), NumPy, Seaborn, Matplotlib, Databases, Data Science, Machine Learning, Python (Programming Language), MongoDB, Data Visualization, Data Cleaning, Internal Audits, project audit, Cash Management, Document Management, File Management, Communication, Data Structures, Data Analysis, Data Warehousing, SQL, Accounting, Financial Analysis",Master of Business Administration - MBA,Madurai Kamaraj University,,Chennai,Tamil Nadu,India,business_analyst_Final
Business Analyst,ThePetNest,10.4,"IT Sales, ERP Sales, Request for Quotation (RFQ), Sprint Planning, Problem Solving, Data Visualization, Information Technology, Request for Proposal (RFP), Oral Communication, Data-driven Decision Making, Visio, Stakeholder Management, VLOOKUP, Pivot Tables, Hlookups, FRD, User Stories, Product Requirements, Documentation, Requirements Analysis, Business Documentation, Acceptance Testing, Requirements Gathering, Business Process Improvement, User Acceptance Testing, Business Requirements, Business Process, Analytical Skills, MySQL, Data Science, Databases, CRM, Cold Calling, Inside Sales, Inside Sales Management, Phone Etiquette, Deals, Deal Closure, Deal Execution, Outbound Sales, Inbound Marketing, Leadership, Career Counseling, Student Counseling, Academic Advising, Sales, Customer Relationship Management (CRM), Forecasting, Business Development, Sales Processes, Project Management, Brand Management, International Marketing, Decision Sciences, Business Law, Team Leadership, team lead, Presales, Teamwork, Pre-Sales Technical Consulting, Pre-Sales Consulting, Pre-Sales Support, Sales Management, Sales Operations, Teaching, Soft Skills, Group Training, Accounting, Finance, Tally ERP, Accounts Payable & Receivable, Goods and Services Tax (GST), Microsoft Office, HTML5, Cascading Style Sheets (CSS), JavaScript",Master of Business Administration - MBA,SVKM's Narsee Monjee Institute of Management Studies (NMIMS),"Agile, Basic of Scrum, Jira - Project Management, Product Management, Python (Basic), SQL Project, Data Analytics Workshop, Digital Marketing, Digital Marketing Strategy, Google Analytics, LinkedIn Marketing, Search Engine Marketing, Social Media Management, Introduction to Data Science, SQL (Advanced), SQL (Basic), SQL (Intermediate)",Noida,Uttar Pradesh,India,business_analyst_Final
Business Analyst,0101 Digit All,2.9,"Natural Language Processing (NLP), KPI Dashboards, Mortgage Analytics, Qualitative & Quantitative Research Methodologies, Microsoft Office, Public Speaking, Statistical Sampling, Leadership Communication, Mathematical Statistics, Teamwork, Research Presentation, User Generated Content, Data Storytelling, Data Analytics, CTC, Pandas (Software), Research Collaboration, Excel Pivot, Regression Models, Problem Solving, Google Analytics, Data Collection, Travel Planning, Data Transfer, Supervised Learning, Supply Chain Analytics, Scikit-Learn, Hypothesis Testing, Economic Analysis, Research Skills, Fundamentals, Statistical Data Analysis, Data Preparation, Chatbot Design, Price Forecasting, Matplotlib, Predictive Modeling, Feature Selection, Machine Learning Algorithms, Deep Learning, Computer Literacy, Speech Recognition, Credit Risk Management, Real-time Data, Secondary Data Analysis, Data Modeling, Analytical Skills, Engineering, Python (Programming Language), Leadership, Machine Learning, content writing, Web Development, Data Science, Data Visualization, Data Analysis, Statistics, HTML, Cascading Style Sheets (CSS), Bootstrap, Communication, Presentations, Neural Networks, NumPy, pandas, matplotlib",Bachelor of Technology - BTech,"Amritsar College of Engg. & Tech, Amritsar",,,,India,business_analyst_Final
Business Analyst,Lovely Professional University,4.2,"Analytical Skills, Data Analysis, Financial Analysis, Business Analysis, Advertising, Marketing Strategy, Market Research, Market Analysis, Operations Management",Bachelor's degree,"Dr. B. R. Ambedkar University, Agra",Operations Management Foundations,Alīgarh,Uttar Pradesh,India,business_analyst_Final
Business Analyst,Exalogic Consulting,7.6,"MySQL, Computer Science, C (Programming Language), Database Management System (DBMS), C++, Wireframing, IT Business Analysis, Customer Service, Information Management Solutions, Systems Management, Microsoft PowerPoint, Search Engine Optimization (SEO), Digital Marketing, SQL, Tableau, Microsoft Power BI, Python (Programming Language), Technical Specs, Team Leadership, Research Skills, English, Statistical Data Analysis, Microsoft Excel, PHP",Master of Business Administration - MBA,AIMS IBS Business School,"MySQL 5.6 Database Administrator, Scrum Master Certified (SMC), BCG - Data Science Job Simulation, IBM Certified Solution Designer - Rational System Architect: BPMN Emphasis",Bengaluru,Karnataka,India,business_analyst_Final
Lead Business Analyst - Web and CTV Exchange,InMobi Advertising,6.6,"Business Analysis, Consumer Insight, SQL, Marketing Analytics, Retail Sales Analysis, Analytical Skills, Microsoft Excel, MySQL, Python (Programming Language), C++",Bachelor of Engineering - B.E,"Birla Institute of Technology and Science, Pilani"," Microsoft Excel - Excel from Beginner to Advanced, NFT Fundamentals ,  Data Analytics Real-World Projects in Python , MySQL for Data Analytics and Business Intelligence, The Fundamentals of Digital Marketing",Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst,Banaraswala Wire Mesh Pvt Limited,0.7,"Business, Functional Requirements, Diagram Design, Microsoft PowerPoint, FRD, BRDs, Thinking Skills, User Behavior, Growth Initiatives, Business Insights, Dashboards, Conversion Optimization, MySQL, Marketing Funnel Analysis, Campaign Performance Comparison , Trend & Channel Analysis, Strategic Data Analysis, Needs Assessment, Project Stakeholder Management, Business Process Improvement, Agile Project Management, Team Building, Strategic Communications, Stakeholder Management, Document Management, Coaching, Communication, Functional Specifications, BRD, Excel Dashboards, Learning Management, Critical Thinking, Technical Skillset, Visual Analytics, Business Analysis Planning & Monitoring, Business Analytics, Leadership, Data-driven Decision Making, HR Analytics, Information Management, Microsoft Power Query, Data Preparation, Time Management, Microsoft Office, Organization Skills, Agile Methodologies, Requirements Gathering, Data Analysis, Business Analysis, Analytical Skills, Data Collection, SQL, Data Ethics, Decision-Making, Problem Solving, questioning, Data Visualization, Spreadsheets, Data Cleaning, Microsoft Power BI, Presentation Skills, Microsoft Excel, Microsoft Word, Team Leadership, Teamwork, Data Analytics",Master of Business Administration - MBA,KV Institute of Management and Information Studies,"Advanced MySQL Data Analysis, Business Analysis Foundations, Prepare Data for Exploration, Ask Questions to Make Data-Driven Decisions, Foundations of Data",Coimbatore,Tamil Nadu,India,business_analyst_Final
Business Analyst,Vtiger CRM,2.3,"Customer Relationship Management (CRM), Client Demos, Professional Communication, Process Automation, Project Implementation",Bachelor of Technology - BTech,Sagi Ramakrishnam Raju Engineering College,,,,India,business_analyst_Final
Business Analyst,BEWAKOOF®,1.1,"Google Sheets, Exploratory Data Analysis, Pandas (Software), NumPy, Data Analysis, Presentations, ETL Tools, Communication, Reasoning Skills, Programming, Mathematics, Kaggle, Jupyter, Debugging, Computer Science, Predictive Analytics, Microsoft Power BI, Microsoft Excel, Machine Learning Algorithms, SQL, Database Management System (DBMS), Algorithms, Data Structures, Python (Programming Language), Problem Solving, C++, C (Programming Language)",Bachelor of Engineering - BE,Nitte Meenakshi Institute of Technology,"Complete Generative AI Course With Langchain and Huggingface, Complete Data Analyst Bootcamp From Basics To Advanced",Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst,Wipro,8.7,"IT Business Analysis, BRD, Requirements Gathering, SDLC, Agile Methodologies, Scrum, RACI, Stakeholder Management, Elicitation, Jira, Confluence, ServiceNow, Zendesk, Gap Analysis",Master of Technology - MTech,"Birla Institute of Technology and Science, Pilani",,Hyderābād,Telangana,India,business_analyst_Final
Associate Product Manager,Meesho,5.6,"User Research, Media Marketing, Social Media Outreach, Budget Management, Event Management, Cross-functional Team Leadership, Marketing Strategy, Business Development, Wireframing, Market Research, User Experience (UX), Python (Programming Language), Business Analysis, Content Creation, Financial Analysis, Research, Strategy, Data Analysis, SQL, Product Management, Figma (Software), Requirements Gathering",Bachelor of Technology - BTech,"Indian Institute of Technology, Guwahati","HackerRank Certified Expert Database SQL, HackerRank Certified Python (Basic), Become a Data Analyst, Becoming a Product Manager: A Complete Guide, Career Essentials in Business Analysis by Microsoft and LinkedIn, Figma Essential Training: The Basics, SQL: Data Reporting and Analysis, Technology for Product Managers, Muhammad Bin Quasim",,Assam,India,business_analyst_Final
Human Resources Business Analyst,SLK,7.4,"Tools implementation, People Management, Tableau, Microsoft Power BI, HR Analytics, Management, Training, Human Resources (HR), Microsoft Excel, Public Speaking",Bachelor's degree,Madurai Kamaraj University,,Bengaluru,Karnataka,India,business_analyst_Final
Associate Business Analyst,Zen Data Shastra,1.7,"Azure Databricks, GCP, GBQ, PowerBI, SQL, Microsoft Azure, Power bi, Tableau, Leadership, Team Leadership, Salesforce, Developer salesforce, React.js, C++, Python (Programming Language), Kotlin, Android Development, Android Studio, HTML5, Cascading Style Sheets (CSS), JavaScript, PHP, C#, .NET Framework",Bachelor of Technology - BTech,"Kalinga Institute of Industrial Technology, Bhubaneswar","High Performance Collaboration: Leadership, Teamwork, and Negotiation, Leading Teams: Developing as a Leader , Android App Development ",Bengaluru,Karnataka,India,business_analyst_Final
Business Analyst,MicroObjects Pvt. Ltd,6.6,"Microsoft PowerPoint, Microsoft Office, Application Support, Jira, Microsoft Outlook, Stakeholder Management, SQL, Product Management, Client Requirements, User Acceptance Testing, User Experience (UX), Functional Analysis, IT Business Analysis, User Stories, BRD, Project Documentation, Product Specialists, Presentation Skills, Product Life Cycle, Documentation, Product Requirements, Presentations, Enterprise Resource Planning (ERP), Business Process Improvement, Scrum, Agile Methodologies, Attention to Detail, Project Coordination, Team Integration, Machine Learning, Supervised Learning, Unsupervised Learning, Skill Development, Requirements Gathering, Operational Excellence, E-Commerce, Production Support, Social Media Marketing, Amazon EC2, Software Deployment, Routing, LAN Switching, Computer Networking, Django, Software Development, User Interface Design, Programming, Management, Production Planning, Kaizen Facilitation, Corporate Communications, Workforce Planning, Payment Gateways, Wireframing, Business-to-Business (B2B), Team Leadership, Multitasking, Teamwork, Decision-Making, Problem Solving, Troubleshooting, Design Thinking, Analytical Skills, Business Analysis, Self-confidence, Self Learning, Public Speaking, MySQL, Networking, Communication, Leadership, Microsoft Excel",Bachelor's degree,"NSS COLLEGE, OTTAPPALAM","Introduction to Machine Learning, Cisco Certified Network Associate Routing and Switching (CCNA)",Cochin,Kerala,India,business_analyst_Final
Business Analyst,API Holdings,5.2,"Requirements Analysis, Agile Methodologies, Agile Project Management, Scrum, User Stories, BRD, FRD, Use Cases, Test Cases, Manual Testing, Gap Analysis, Business Analytics, Statistics, Design Thinking, Time Series Forecasting, Big Data Analytics, Pricing Analysis, erp, Supply Chain Analytics, Supply Chain Optimization, Dashboard Metrics, Dashboards, Fraud Analysis, IT Business Analysis, Storytelling, Business Analysis, Demand Planning, Proactive Design Thinking, Inventory Management, Procurement, Lead Generation, B2B Marketing, B2B Marketing Strategy, Business Development, Data Analysis, Data Mining, Forecasting, Data Extraction, Data Transformation, Microsoft Excel, MySQL, Python (Programming Language), Microsoft Power BI, NumPy, pandas, Matplotlib, Seaborn",,,"Business Analytics, Sql",Mumbai,Maharashtra,India,business_analyst_Final
