current_position,current_company,years_of_experience,total_skills,education_degree,education_institution,certifications,city,state,country,profile_type
Data Scientist / ML Engineer,Satyukt Analytics,4.0,"Machine Learning, Google Cloud Platform (GCP), Amazon S3, Satellite image processing, Python Programming Language (Numpy, Pandas, rasterio & Geopandas)), Data Science techniques for quantitative & statistical analysis for model development, Time Series Analysis, Data driven LULC analysis, Tools and technologies : MSV, jupyter notebook,R, Git Linux command line interface, Data Manipulation, Google earth engine (java script), ArcGIS Products, Digital Image Processing, Analytical Skills, QGIS , ERDAS Imagine, Digital image classification",Master of Technology,Anna University Chennai,"IN THE ERA OF ARTIFICIAL INTELLIGENCE AND IOT FOR LAND MANAGEMENT AND SUSTAINABLE DEVELOPMENT, Basics of Geocomputation and Geoweb Services",Bengaluru,Karnataka,India,ml_engineer
Developer ll - Software Engineering,UST,2.9,"Data Analytics, MongoDB, Problem Solving, Documentation, Software Development, Computer Science, Teamwork, Presentations, Presentation Skills, Communication, SQL, SQL Server Management Studio, Python (Programming Language), Microsoft Excel, Microsoft Office, Microsoft Word, Microsoft PowerPoint, Career Development",Bachelor's degree,Dr. G. Shankar. Government. Women's. First. Grade. College and PG study center Ajjarkad Udupi,Nano Tips to Fast-Track Your Career with Tiffany Uman,Udupi,Karnataka,India,ml_engineer
Consultant,Tredence Inc.,3.2,"Azure Databricks, Machine Learning Algorithms, Machine Learning, MLOps, Data Engineering",B.Tech,"National Institute of Technology, Goa",,Bengaluru,Karnataka,India,ml_engineer
Machine Learning Engineer,Google,4.8,"Keras, PyTorch, TensorFlow, Data Structures, Software Development, Machine Learning, Python (Programming Language), Deep Learning, Data Science, Cloud Computing, DevOps",Bachelor of Technology - BTech,Motilal Nehru National Institute Of Technology,,Bengaluru,Karnataka,India,ml_engineer
Data Scientist,Siemens Technology India,6.4,"Data Science, Machine Learning Algorithms, Software Development, Data Analysis, Natural Language Processing (NLP), Amazon Web Services (AWS), GitHub, Cloud Computing, Object Detection, Python (Programming Language), Computer Vision & Object Detection, Deep Learning, Machine Learning, ArcGIS, ArcGIS Pro, SQL, ENVI, ERDAS Imagine, LaTeX, CorelDRAW, Adobe Illustrator, Structural Geology, Geological Mapping, Field Work, Microsoft Office, Adobe Photoshop, MATLAB, C++, XML, Kotlin",Master of Technology - MTech,"Indian Institute of Technology, Kanpur",,Bengaluru,Karnataka,India,ml_engineer
Machine learning,Compsoft Ltd,0.2,,Bachelor of Engineering - BE,Visvesvaraya Technological University,,Bengaluru,Karnataka,India,ml_engineer
Data Scientist,Seagate Technology,1.1,"Fine Tuning, Hyperparameter Tuning, Hyperparameter Optimization, Computer Vision, OpenCV, Artificial Neural Networks, Neural Networks, Programming, Data Science, Artificial Intelligence (AI),  Data Analytics , Cloud Computing, Deep Learning, Natural Language Processing (NLP), Algorithms, Machine Learning, Speaking French, Python (Programming Language)",Master of Technology - MTech in AI,Indian Institute of Information Technology Bhopal,"What is Data Science?, Database Foundations, Gold Medal, Programming, Data Structures And Algorithms Using Python",Bengaluru,Karnataka,India,ml_engineer
,,,"JavaScript, Project Management, Public service, Web Development, Front-End Development, Back-End Web Development, Java, Python (Programming Language), Machine Learning, Artificial Intelligence (AI)",Bachelor of Technology - BTech,Jain (Deemed-to-be University),"Web Development, Web Development – Training Completion, Deloitte Australia - Cyber Job Simulation, Deloitte Australia - Data Analytics Job Simulation, Deloitte Australia - Technology  Job Simulation, NCC Certificate 'C' (Senior Division)",Bengaluru,Karnataka,India,ml_engineer
Cloud ML & Compiler Engineer,Qualcomm,4.9,"Multithreading, CMake, Shell Scripting, Research Skills, C++, Research and Development (R&D), PyTorch, System Development, Python (Programming Language), Machine Learning, Linux, Software Infrastructure, Systems Engineering, Distributed Systems, Assistant Teaching, Theory of Computation, Compilers, Data Structures, Android, Design Patterns, Standard Template Library (STL), Java, Formal Verification, Algorithms, Software Development, Software Design, Creative Problem Solving, Ordinary Differential Equations, Numerical Analysis, C (Programming Language), CUDA, Quantum Information Theory, Linear Algebra",Master of Science - MS,"Indian Institute of Technology, Delhi","Design Patterns in Modern C++, CodeVita Season 8 Round 1 (44th), Machine Learning for Engineering and Science Applications, Snackdown'19 Online Qualifier, IEM-UEM Machine Learning Crash Course, CCDSAP Foundation Exam (Data Structure & Algorithms), Electromagnetic Theory, IEMCO April Challenge 2018 (Local 1st), Android N Developer Course, Tensorflow for Deep Learning with Python, Green Revolution Global Certificate Program",Bengaluru,Karnataka,India,ml_engineer
Lead Data Scientist (Vice President),Wells Fargo,9.1,"Data Science, Generative AI, Machine Learning, Supply Chain Analytics, Statistical Data Analysis, Data Analysis, Data Visualization, Supply Chain Management, Manufacturing, Research, Product Development, Matlab, Microsoft Excel, Python (Programming Language), SQL, Power BI, Siemens NX, English, German, Predictive Analytics, Natural Language Processing (NLP), Microsoft Office, MATLAB, Automotive, AutoCAD",Master of Technology (M.Tech.),"Indian Institute of Technology, Delhi",Google Cloud Digital Leader,Bengaluru,Karnataka,India,ml_engineer
Senior AI ML engineer ,EY,5.3,"Software Development, LangChain, BERT (Language Model), PyTorch, Docker Products, Hyperparameter Tuning, Model Training, Predictive Modeling, Data Pipelines, Convolutional Neural Networks (CNN), Kubernetes, Microsoft Azure, ai -ml, Recommender Systems, Prompt Engineering, Web Scraping, Agents, vector database, embedings, HTML, Cascading Style Sheets (CSS), streamlit, Chatbot Development, Natural Language Processing (NLP), Translation, Speech Recognition, Transfer Learning, Data Wrangling, Computer Vision, Analytical Skills, Unsupervised Learning, Git, Exploratory Data Analysis, Analytics, Large Language Models (LLM), Generative AI, Statistical Modeling, Data Processing, Visualization, Dashboards, MLOps, Deep Learning, Machine Learning, Data Science, Data Analytics, EDA, Data Analysis, Tableau, Pandas (Software), Excel Pivot, Python (Programming Language), Mechanical Engineering",Master of Technology - MTech,VIT_Vellore Institute of Technology ,"Data Analysis, Descriptive Statistics, Inferential Statistics, Probability, Statistics, Calculus & Linear Algebra, Supervised Learning Algorithms - I, SQL Fundamentals, Excel Fundamentals, Python Basics - I, Python Basics - II, Python Basics - II, Tableau Fundamentals, Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning, python",Bengaluru,Karnataka,India,ml_engineer
Software Engineer,Cryonix.,1.5,"Software Development, Data Analysis, Database Management System (DBMS), Computer Networking, Data Science, Machine Learning, Artificial Intelligence (AI), Prompt Engineering, Python (Programming Language), Network Security, Cryptography & Hashing, Cloud Computing",BE,Visvesvaraya Technological University,"Data Analysis and Visualization with Python, IBM Professional Data Scientist , AWS Cloud Foundations, Machine Learning Specialization, Computer Networking, Computer Communication Specialization, Machine Learning to Deep Learning: Remote Sensing Data Classification , Python Programming, The Complete Data Analytics",Bengaluru,Karnataka,India,ml_engineer
Senior Engineer,Qualcomm,3.3,"Python (Programming Language), C (Programming Language), C++",Master of Technology - MTech,Indian Institute of Science (IISc),,Bengaluru,Karnataka,India,ml_engineer
Lead ML Engineer,Visa,21.6,"Microsoft Azure, Generative AI, Amazon Web Services (AWS), Prompt Engineering, Large Language Models (LLM), Leadership, Natural Language Processing (NLP), Data Science, Machine Learning, Neural Networks, Python (Programming Language), Random Forest, Recommender Systems, Flask, Jupyter, Hive, Hadoop, MySQL, Scikit-Learn, Integration, Shell Scripting, Requirements Analysis, Statistics, System Architecture, Tableau, Java, Artificial Intelligence (AI), SQL, Oracle Database, Unix Shell Scripting, Big Data Analytics, Chatbot Development, TOGAF, Supervised Learning, Unsupervised Learning, Exploratory Data Analysis, Hypothesis Testing, Exploratary Data analysis, Telecommunications, SS7, TROUBLE TICKET MANAGEMENT, Charging, Data Analysis, Data Visualization, Deep Learning, Algorithms, Data Analytics, Analytical Skills, NumPy, Pandas (Software), Statistical Data Analysis",Postgraduate Degree diploma in datascience ,International Institute of Information Technology Bangalore,"Oracle Machine Learning using Autonomous Database 2021 Certified Specialist, upGrad Rise Creative Techniques & Tools For Success, postgraduate diploma in datascience , TOGAF® 9 Certified, TMF Certified Platform Development Manager ",Bengaluru,Karnataka,India,ml_engineer
Ml Engineer ,Pro Solutions,1.2,"Supervised Learning, Visualization, Artificial Intelligence (AI), Deep Learning, R (Programming Language), Data Management, Data Visualization, GitHub, Data Science, SQL, Machine Learning, Relational Databases, API Development, Database Design, Schema Creation,  Python, Git, GitHub       Branching & Merging,  Code Structuring, Backend Development,  Pre-trained NLP Models, Chatbot Testing,  FAQ Engineering, Statistical Data Analysis, pyhon, pandas, NumPy, Matplotlib, Seaborn, Predictive Modeling, Machine Learning Algorithms, Presentations, Descriptive Analysis, Lists, English, Query Writing, English Grammar, Attention to Detail, Logical Approach, Datasets, Graduate Students, Microsoft Power BI, Communication, Natural Language Processing (NLP), Scikit-Learn, Microsoft Excel, Microsoft Power Query, Tableau, Cluster Analysis, Unsupervised Learning, Regression Analysis, Classification, EDA, Random Forest, Decision tree, Google Analytics, Analytical Skills, Mathematics, Dashboards, Data Analytics, Databases, Data Analysis, Analytics, Figma (Software), PHP, Microsoft Word, Html5,CSS3, JavaScript , Python (Programming Language), Object-Oriented Programming (OOP), MySQL",PGPDSE,Great Lakes Institute of Management,"Analyze Data to Answer Questions, Data Analysis with R Programming, Share Data Through the Art of Visualization, Process Data from Dirty to Clean, Ask Questions to Make Data-Driven Decisions, Foundations: Data, Data, Everywhere, Prepare Data for Exploration",Hyderābād,Telangana,India,ml_engineer
AI/ML,HCLTech,4.8,"Retrieval-Augmented Generation (RAG), Natural Language Processing (NLP), AI Agents, Time Series Forecasting, Time Series Analysis, Multi-agent Systems, Prompt Engineering, Statistical Data Analysis, Pandas, Deep Learning, Machine Learning, Tableau, SQL, Microsoft Power BI, Python (Programming Language)",Bachelor of Engineering - BE,SJB Institute of Technology,"Machine Learning in Production, Academy Accreditation - Generative AI Fundamentals, Partner Training - Gen AI & LLM on Databricks, Microsoft Certified: Azure Data Fundamentals, Data Science Methodology, Data Science Tools, Machine Learning with Python, Python 101 for Data Science",Bengaluru,Karnataka,India,ml_engineer
AI and ML engineer ,Kirusa,3.8,"Statistical Analysis, Forecasting, Microsoft PowerPoint, Data Modeling, Andriod Studio, EDA, Artificial Intelligence (AI), Large Language Models (LLM), Machine Learning, Streamlit, Python, Time Series Analysis, Computer Vision, Linear Regression, Statistics, Swagger API, Flask, Teamwork, Visual Studio, GitHub, TensorFlow, SQL, Programming, English, Communication, Project Management, Problem Solving, Mathematics, Microsoft Excel, Python (Programming Language)",Master of Science - MS,Vellore Institute of Technology,"Python (Basic) Certificate, Google Data Analytics, Data Science Tools, Machine Learning With Python, Programming Foundations: Fundementals, Introduction to Python, Notifications Python for Data Science, AI & Development",Bengaluru,Karnataka,India,ml_engineer
Data Scientist,Sigmoid,3.3,"Strategy, Machine Learning , Data Science, Version Control, GPT-3, BERT (Language Model), Attention to Detail, AI Solutions, Statistical Concepts, Presentation Skills, Analytics, Coding Standards, Data Processing, Probability, English, Statistics, Optimization, Model Training, Exploratory Data Analysis, Coordination Skills, Multithreading, LangChain, Business Requirements, Problem Solving, Statistical Modeling, Seaborn, Interpersonal Skills, Numerical Analysis, Linear Algebra, Dimensionality Reduction, Data Manipulation, Skill Development, Learning, Statistical Analysis, Thinking Skills, Statistical Learning, Visualization, Optical Character Recognition (OCR), Feature Engineering, Datasets, Jupyter, Physics, Mathematics, Key Metrics, Communication, Analytical Skills, Artificial Intelligence (AI), Machine Learning, Deep Learning, Financial Data, Financial Markets, Derivative Pricing, Stochastic Modeling, Risk Management, Portfolio Management, Hyperparameter Tuning, Quantitative Finance, Supervised Learning, Unsupervised Learning, Recommender Systems, Reinforcement Learning, Event Management, Event Planning, Classroom Management, Assistant Teaching, OpenCV, Image Processing, Natural Language Processing (NLP), Text Generation, Neural Networks, PyTorch, TensorFlow, Flask, Computer Vision, Data Analysis, Python (Programming Language), Microsoft Office, MATLAB, Data Structures, HTML5, Cascading Style Sheets (CSS), JavaScript, Geographic Information Systems (GIS)",B.Tech - M.Tech,"Indian Institute of Technology, Bombay","Deep Learning Specialization (Coursera), Machine Learning Specialization (Coursera)",Bengaluru,Karnataka,India,ml_engineer
 AI/ML Engineer,Arrowhead,2.1,"Communication, Community Outreach, Cold Calling, Business-to-Business (B2B), B2C, Event Planning, Community Management, E-Commerce, Mocha (JavaScript Framework), Chai, TypeScript, Solidity, Web3.js, Hardhat, Openzepellin, Ethereum, Blockchain, Smart Contracts, Web3, Artificial Intelligence (AI), Machine Learning, Data Science, Computer Science, Project Management",Bachelor of Technology - BTech,Pune University,AWS Educate Introduction to Generative AI,Bengaluru,Karnataka,India,ml_engineer
Senior ML Engineer ,Visa,6.1,"Snowflake, Fine tuning LLMs, vector database, Langchain, Microsoft Azure Machine Learning, PySpark, Transformers, PyTorch, HiveQL, Databricks, Datalake house, Prompt Engineering, RLHF, Generative AI, Problem Solving, Deep learning , Computer Vision, Natural Language Processing (NLP), Graph Databases, SQL, Python (Programming Language), Machine Learning, Deep Learning, Computational Fluid Dynamics (CFD), Mechanical Engineering, Computer-Aided Design (CAD), Manufacturing, Finite Element Analysis (FEA), Industrial Engineering, Design, CAD/CAM, supply chain analytics, ansys fluent, CATIA, Microsoft Excel, AutoCAD Mechanical, Microsoft Office, AutoCAD, ANSYS, Tableau, fluent, Mechanical Product Design, Data Science, Responsible AI, Computer Ethics, Artificial Intelligence (AI), Docker Products",Master of Technology - MTech,IIT Bhubaneswar,"Docker for Data Scientists, Tech On the Go: Ethics in AI, Langchain Chat with your Data, Vector Databases: from Embeddings to Applications , Generative AI with Large Language Models, Certified TigerGraph Associate Exam, Graph Algorithms for Machine Learning Exam, Machine Learning A-Z: Hands on Python in Data Science, Digital Technology Enterprise Program GE, Tableau 2020 A-Z: Hands-On Tableau Training For Data Science, Operation Management
, Supply chain analytics essentials

, Introduction to data analysis using excel
, A Hands-on introduction to engineering simulation, Foundation of Computational Fluid Dynamics
, Academy Accreditation - Databricks Lakehouse Fundamentals, python 3 complete bootcamp",Bengaluru,Karnataka,India,ml_engineer
Senior ML Engineer,Sanas,7.2,"Transfer Learning, ASR, Podman, Poetry, Marketing, Python (Programming Language), Microsoft Azure Machine Learning, AWS SageMaker, Data Science, Data Analytics, System Design, NVIDIA Jetson, Cryptography, Linux, Event Planning, Customer Relationship Management (CRM), Flask, MySQL, MLOps, Software Development, Bash Scripting, Model Optimisation, Revenue Forecasting, Model Training, Docker, Bazel, Jenkins, PostgreSQL, Amazon Web Services (AWS), DevOps, Django, CUDA, JavaScript, Bash, PyTorch, Data Analysis, Public Speaking, Leadership, Machine Learning, Deep Learning, Python, C++, TensorFlow, Keras, Team Management, SQL, Computer Vision",Bachelor of Technology,"Indian Institute of Technology, Guwahati","Structuring Machine Learning Projects, Convolutional Neural Networks, Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization, Neural Networks and Deep Learning",Bengaluru,Karnataka,India,ml_engineer
AI/ML Engineer,HireRight,5.8,"Artificial Intelligence (AI), Large Language Models (LLM), Retrieval-Augmented Generation (RAG), Microsoft Azure, Stakeholder Engagement, Stakeholder Management, Strategic Planning, Data Processing, Solution Implementation, Business Intelligence (BI), Automation, Process Automation, Business Analytics, Data Analysis, Data-driven Decision Making, English, A/B Testing, Machine Learning Algorithms, Application Programming Interfaces (API), TensorFlow, Predictive Modeling, Data Analytics, Statistical Modeling, Machine Learning, Data Science, Python (Programming Language), SciPy, Pandas, NumPy, Analytical Skills, Microsoft Office, Management, Leadership, Public Speaking, Mechanical Engineering, Project Management, HTML5, SQL",Bachelor of Technology,"Dr B R Ambedkar National Institute of Technology, Jalandhar",,Bengaluru,Karnataka,India,ml_engineer
Generative AI Engineer,Yarnit,1.9,"OpenSearch, Cloud Computing, Amazon Web Services (AWS), AWS Lambda, API Gateways, Docker, Multi-agent Systems, Multi Agentic RAG, LangChain, LlamaIndex, RAG, Natural Language Processing (NLP), Artificial Intelligence (AI), Data Visualization, Microsoft Power BI, Tableau, Data Analysis, Business Strategy, Statistical Analysis, Seaborn, Machine Learning Algorithms, Machine Learning, Python (Programming Language)",Bachelor of Technology,Sai University,"Data Visualisation: Empowering Business with Effective Insights, Cutshort Certified Machine Learning (ML) - Advanced, The Blockchain , Overview of Geographical Information System (Enroll. No.-20221081661837), edX Verified Certificate for Exercising Leadership: Foundational Principles",Bengaluru,Karnataka,India,ml_engineer
Lead ML Engineer,Cisco,8.8,"Software as a Service (SaaS), Healthcare Information Technology (HIT), Platform as a Service (PAAS), No-Code Development Platforms, Google BigQuery, Amazon Web Services (AWS), PySpark, Generative AI, SQL, Microsoft PowerPoint, Java, Research, Sales, Microsoft Excel, Microsoft Office, Microsoft Word, Leadership, Customer Service, PowerPoint, Machine Learning, R, R analytics tool, Python, Hadoop, Hive, Apache Pig, MapReduce, Tableau, Python (Programming Language), Deep Learning, Text Mining, Natural Language Processing (NLP), Apache Spark",Master of Technology - MTech,"Birla Institute of Technology and Science, Pilani","AWS Certified Developer – Associate, Convolutional Neural Networks, Sequence Models by deeplearning.ai on Coursera, PG Diploma in Data Science & Big Data Analytics, Applied Text Mining in Python by University of Michigan on Coursera, Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization by deeplearning.ai on Coursera, Neural Networks and Deep Learning by deeplearning.ai on Coursera",Bengaluru,Karnataka,India,ml_engineer
AI/ML Engineer,Project Karna,1.8,"Deep Learning, Large Language Models (LLM), Data Engineering, Generative AI, Natural Language Processing (NLP), Python (Programming Language), SQL, Machine Learning, Multi-agent Systems, Data Analysis, Qualitative Research, Quantitative Research, Human Computer Interaction, ANSYS Workbench, CATIA, AutoCAD, Autodesk Inventor",MSc ,International Institute of Information Technology Bangalore,,Bengaluru,Karnataka,India,ml_engineer
Founding Engineer (ML),OrbitShift.AI,8.4,"PyTorch, GPT-4, Flask, FastAPI, Docker Products, Large Language Models (LLM), Deep Learning, Elastic Stack (ELK), Machine Learning, Algorithms, Programming, Data Analysis, Python, SQL, Software Development, R, Bioinformatics, Project Management, Generative AI, Natural Language Processing (NLP), Transformer Models",Bachelor’s Degree,"Indian Institute of Technology, Roorkee","Advanced AI: Transformers for NLP Using Large Language Models, Machine learning Explainability, Natural Language Processing, Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization, Neural Networks and Deep Learning, Python-for-data-science-and-machine-learning-bootcamp, Human Subjects Research, CITI Health Information Privacy and Security (HIPS) for All Associates, Structuring Machine Learning Projects",Bengaluru,Karnataka,India,ml_engineer
Senior Data Scientist,Voya India,9.7,"Agile Methodologies, Computer Vision, Generative AI, Object Detection, Azure blob, Amazon Redshift, Snowflake, Adf pipeline, Data Transformation, Microsoft Azure, Azure Databricks, Hypothesis Testing, Statistics, Iba, XGBoost, Gradient Boosting, Azure Cosmos DB, Go (Programming Language), Neo4j, Graph rag, Rag, LangChain, Openai, GPT-4, GPT-3, Predictive Modeling, Predictive Analytics, Genai, Natural Language Processing (NLP), Data Analysis, Financial Analysis, Business Analysis, SQL, Analytics, English, Data Science, Python (Programming Language), Machine Learning, Scikit-Learn, Selenium, Java",Bachelor of Engineering - BE,Bangalore Institute of Technology,Microsoft AI engineer - AI900 foundational certification ,Bengaluru,Karnataka,India,ml_engineer
AI/ML Engineer,Google,2.2,"Large Language Models (LLM), Artificial Intelligence (AI), Research and Development (R&D), Engineering Research, Engineering, Experimental Research, Microsoft Excel, Market Research, advanced excel, Statistics, Data Visualization, Machine Learning, Data Analysis, Business Intelligence (BI), Research, Data Science, Python (Programming Language), Microsoft PowerPoint, R (Programming Language), Presentation Skills, Natural Language Processing (NLP), Statistical Analysis, SQL, Tableau, MySQL",Master of Science - MS,"Oxford Internet Institute, University of Oxford","Machine Learning using R, Data Analysis with Python, Research Analyst, Statistical and Financial Analysis with Python - HKUST, Advanced MS Excel",Bengaluru,Karnataka,India,ml_engineer
Senior Consultant,Infosys,9.7,"AI Agents, Quality Assurance Standards, Quality Assurance Analysis, TensorFlow, Language Processing, Artificial Intelligence (AI), Responsible AI, Classification, Regression Models, Large Language Model Operations (LLMOps), GPT-3, Generative Modeling, Stable Diffusion, Generative AI Tools, Conversational User Interfaces (CUI), Conversational AI, Generative AI, Prompt Engineering, OpenAI Products, ChatGPT, Problem Solving, Software Development, Computer Science, Modeling, Amazon Web Services (AWS), AWS SageMaker, Amazon EC2, Large Language Models (LLM), Feature Engineering, Natural Language Processing (NLP), SQL, Microsoft Azure, PostgreSQL, MLOps, Data Analysis, Data Modeling, Data Visualization, Machine Learning, Jupyter, Microsoft Excel, Data Science, Microsoft Word, Microsoft Office, Microsoft PowerPoint, Keras, Jira, Anaconda, Leadership, Team Management, Teamwork, Communication, Nepali, English, Python (Programming Language), Quality Research, Data Analytics",B.Tech,NIT ARUNACHAL PRADESH,"Supervised Machine Learning: Regression and Classification, Generative AI with Large Language Models, Dataiku Core Designer, ESG Specialization, MLOps (Machine Learning Operations) Fundamentals, Data Analysis Using Pyspark, Introduction to Microsoft Azure Cloud Services, GSQL101 Quiz, Gremlin Chaos Certification, Neural Network and Deep Learning, Python for Data Science and AI, DataOps Fundamentals Certification",Bengaluru,Karnataka,India,ml_engineer
Software Engineer,Visionet Systems Inc.,1.2,"Digital Electronics, Programming, Communication, fast learner, basics of c++, C (Programming Language)",Bachelor of Technology - BTech(4 years),REVA University,Microsoft Certified: Azure AI Fundamentals,Bengaluru,Karnataka,India,ml_engineer
Principal machine learning engineer,AB InBev,7.6,"Optimization, Marketing Strategy, Market Research, Market Modeling, Dvc, Automation, NLP Libraries, Multilingual NLP, Cloud Computing, Agile Methodologies, python, Machine Learning, Data Analysis, Statistics, Mathematics, Statistical Data Analysis, Programming, Matlab, LaTeX, Microsoft Office, R programming , Python (Programming Language), Deep Learning, Natural Language Processing (NLP), Computer Vision, Reinforcement Learning, Object Detection, Data Visualization, Pattern Recognition, Artificial Intelligence (AI), Analytics, Image Processing, Data Analytics, Data Science, Algorithms, Flask, Django, TensorFlow, Scikit-Learn, NLTK, spaCy, SciPy, Classification, clustering, Regression Analysis, Linux, SQL, MySQL, JSON, Git",Master of Science,"Indian Institute of Technology, Guwahati","Data Analysis with Python, Data Visualization with Python, Python for Data Science and AI, What is Data Science? , Machine learning",Bengaluru,Karnataka,India,ml_engineer
Senior Staff AI/ML engineer,Enphase Energy,11.0,"R  Programming, MySQL, Microsoft Excel, Microsoft Word, Teamwork, English, C, Statistical Data Analysis, Data Analytics, R, HTML, C++, Data Analysis, Matlab, Machine Learning, Python, Data Modeling, Microsoft Office, PowerPoint, Team Management",Master of Technology - MTech,"Birla Institute of Technology and Science, Pilani",,,,India,ml_engineer
Machine Learning Engineer,Convin,3.7,"Deep Learning , Speech Signal Processing, Natural Language Processing (NLP), Computer Graphics, Computer Simulations, Deep Learning, OpenGL, Cloud Services, Information Engineering, Software Development, Neural Machine Translation (NMT), Large Language Models (LLM), Statistics, Data Pipelines, Analytical Skills, Problem Solving, Transformers, Generative AI, Communication, MLOps, Software Lifecycle, Software Troubleshooting, Resolving Issues, PyTorch, Redis, Code Review, Systems Engineering, Leadership, Computer Science, Big Data Analytics, Operations Management, Version Control, Editing, Linux Kernel, Database Management System (DBMS), C (Programming Language), Object-Oriented Programming (OOP), Parallel Programming, Operating Systems, Linux, Machine Learning, C++, Java, LaTeX, Python (Programming Language), Adobe Photoshop, Adobe Illustrator, Autodesk Inventor, Adobe Premiere Pro, Adobe Lightroom",Dual Degree(BTech + MTech),"Indian Institute of Technology, Delhi",,Bengaluru,Karnataka,India,ml_engineer
Machine Learning Engineer,Meta,8.2,"PyTorch, Recurrent Neural Networks (RNN), Finite State Machines, MLOps, BERT (Language Model), Question Answering, Large Language Models (LLM), Deep Learning, Computer Vision, Natural Language Processing (NLP), Machine Learning, Reinforcement Learning, TensorFlow, Python (Programming Language), JavaScript, Node.js, MongoDB",Bachelor of Technology - BTech,"Indian Institute of Technology, Roorkee","Convolutional Neural Networks, Deep Learning Specialization, Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization, Neural Networks and Deep Learning, Sequence Models, Structuring Machine Learning Projects",,Uttarakhand,India,ml_engineer
Senior AI/ML Engineer,Accenture,6.5,"Generative AI, Large Language Models (LLM), Prompt Engineering, JSON, Django, Recommender Systems, Pandas, Apache Camel, HTML, CSS, Data Analytics, SQL, Flask, Data Science, Data Analysis, Machine Learning, Statistical Data Analysis, Deep Learning, Data Visualization, Python (Programming Language), Keras, TensorFlow, Problem Solving, Scikit-Learn, Natural Language Processing (NLP), Logical Approach, Networking, Predictive Analytics, Predictive Modeling, Seaborn, Tableau",B.tech,Chandigarh Group Of Colleges,"Complete Python Developer in 2022: Zero to Mastery, Deep Learning A-Z :  Hands-On Artificial Neural Networks, Machine Learning A-Z :  Hands-On Python & R in Data Science, Python for Data Science/Machine Learning, IT hardware and network management, ChatGPT Prompt Engineering for Developers.",Bengaluru,Karnataka,India,ml_engineer
Senior Machine Learning Engineer,Epsilon,8.5,"Reinforcement Learning, Large Language Model Operations (LLMOps), LLM, Data Modeling, Data Engineering, Python (Programming Language), PostgreSQL, Data Architects, Flask, SQL, Algorithms, PySpark, Statistics, Amazon Web Services (AWS), Natural Language Processing (NLP), Web Scraping, Matlab, Python, R, C, Linux, Data Analysis, Machine Learning, MySQL, Research, TensorFlow, Keras, OpenCV, docker, Git, Github, Deep Learning",Bachelor's degree,PES University,SQL (BASIC),Bengaluru,Karnataka,India,ml_engineer
AI Developer L1,Wipro,3.3," Backend Development,  MERN Stack , Database Management System (DBMS), Generative AI, Natural Language Processing (NLP), Large Language Models (LLM), LangChain, Chroma db, Streamlit, SQL, Backend Development:, Database Management, MERN Stack, Authentication & Security, Machine Learning & AI, Backend Development, Frontend Development, Databases & Storage,  Data Engineering & Processing, Statistical Data Analysis,  Machine Learning Engineer, Data Engineer (ML Integration),  AI/ML Backend Engineer, Software Engineer (AI/ML Focus), Support Vector Machine (SVM), Mathematical Software, Collision Detection, Comparable Analysis, Interpersonal Skills, Scalable Vector Graphics (SVG), Extracurricular Activities, Decisioning, Teaming, Communication, LTSpice, Consultant Coordination, C++, Data Structures, Image Search, Pillows, HTML Scripting, Vanilla JavaScript, Cascading Style Sheets (CSS), Game Programming, FastAPI, Kernel, Microsoft PowerPoint, Coordinating Skills, Working with Minimal Supervision, Programming Languages, Proposal Coordination, Matplotlib, Convolutional Neural Networks (CNN), MLOps, Training Delivery, TensorFlow, NumPy, Front-End Development, Microsoft Office, Scalability, Python (Programming Language), software developer, Data Analysis, Machine Learning, Artificial Intelligence (AI), Dance, Management, Embedded Systems, Software Development, Data Analytics, Data Science, Machine Learning Algorithms, Data Engineering, Deep Learning, Software Design, Modern Dance",Bachelor of Technology - BTech,"National Institute of Technology, Tiruchirappalli",,,,India,ml_engineer
AI/ML Engineer,Biodesign Innovation Labs,3.2,"AWS SageMaker, Amazon Web Services (AWS), Docker, Pandas, Flask backend, GEMINI API, Streamlit, Amazon EC2, Jinja, HTML, Cascading Style Sheets (CSS), Bootstrap (Framework), streamlit, Reporting & Analysis, SQL, Python (Programming Language), PIL, Matplotlib, Facebook API, Interview Preparation, python problem solving, API Testing, Cricket analysis, Business Data Management, Worm chart, manhattan chart, EDA, Data Cleaning, Sentiment Analysis, Extract, Transform, Load (ETL), Web Scraping, Categorical Data Analysis, Google Analytics, Database Management System (DBMS), Machine Learning, SAS (Programming Language), R (Programming Language), Deep Learning, Data Analysis, Large Language Models (LLM), Generative AI",Master's degree,Jain (Deemed-to-be University),"Advanced  Data Analysis, Interview Preparation Session, Cricket Analytics workshop, Python Quick Start, Generative AI: Introduction to Large Language Models, Applied Machine Learning: Foundations, Deep Learning: Face Recognition, Machine Learning with Python: Foundations, SAS® 9.4 Cert Prep: Part 01 SAS  Programming Essentials, SQL for Data Analysis, Data Visualization: Empowering Business with Effective Insights, AWS S3 Basics ",Bengaluru,Karnataka,India,ml_engineer
