current_position,current_company,years_of_experience,total_skills,education_degree,education_institution,certifications,city,state,country,profile_type
Software Engineer,i-exceed ,0.8,"Node.js, Express.js, React.js, MongoDB, SQL, JavaScript, HTML, Cascading Style Sheets (CSS), Java, Full-Stack Development",B.Tech ,"REVA UNIVERSITY, BANGALORE","Nptel Certified Programming in Java, Infosys Certified  Artificial Intelligence, UVCE Certified for Participation in Hackthon, Udemy Certified for Web Development",Bengaluru,Karnataka,India,fullstackFinal
Packaged App Development Associate,Accenture in India,1.0,"Amazon Web Services (AWS), AWS CloudFormation, Technomatix Plant Simulation , Simtalk, Cloudinary, Redis, JSON Web Token (JWT), Role-Based Access Control (RBAC), Back-end Operations, Amazon Dynamodb, Nodejs , Express.js, React.js, Web Services API, Technical Documentation, Server Side, Backend, Node.js, JAMstack, Content Management Systems (CMS), Version Control, Attention to Detail, Computer Literacy, Oral Communication, Computer Programming, Programming Concepts, Software Design, Realtime Programming, Web Development, Databases, Lists, Git, Presentations, Programming, HTML, Cascading Style Sheets (CSS), Object-Oriented Programming (OOP), Machine Learning, C (Programming Language), NoSQL, MongoDB, MySQL, Information Technology, Computer Science, Artificial Intelligence (AI), Thinking Skills, Problem Solving, Analytical Skills, Statistics, SQL, Communication, Advertising, Sales, Social Media Marketing, Content writing , Corporate Communications, Community Development, JavaScript, Python (Programming Language), Java, C++",Bachelor of Engineering - BE,"Institute of Engineering & Technology DAVV, Indore","JavaScript Algorithms and Data Structures, JAVA (Basic), Data Structure in Java",Bengaluru,Karnataka,India,fullstackFinal
Software Engineer,Voltstream Technologies Private Limited,3.6,"Core Java, Spring Boot, MySQL, REST APIs, Hibernate, Management, Leadership, Problem Solving, Engineering, English, Project Management, Communication, Training, Presentations, Analytical Skills, Sales, Software as a Service (SaaS)",B.Tech,RGPV University,,Bengaluru,Karnataka,India,fullstackFinal
,,,"HTML, Cascading Style Sheets (CSS), JavaScript, MongoDB, Spring Boot, Core Java, MySQL, Bootstrap (Framework)",Master of Computer Applications - MCA,Visvesvaraya Technological University,,Bengaluru,Karnataka,India,fullstackFinal
Software Engineer,Honeywell,2.7,".NET Core, Microsoft Azure, React.js, .NET Framework, Communication, Software Development, Web Development, Cloud Computing, Amazon Web Services (AWS), Problem Solving, Engineering",Bachelor of Technology - BTech,Vellore Institute of Technology,,Bengaluru,Karnataka,India,fullstackFinal
Senior Software Development Engineer,Lumen Technologies India,11.5,"Microsoft Office, Customer Service, Microsoft Excel, Leadership, Microsoft Word, PowerPoint, Social Media, Project Planning, Project Management, Software Development, Asp.net, Javascript, Html, Sql, C, ASP.NET, ASP.NET MVC, Entity Framework, jQuery, AJAX, .NET Framework",Bachelor’s Degree,"College of Engineering, Cherthala","Microsoft Certified: Azure Developer Associate, Microsoft Certified: Azure Fundamentals",Bengaluru,Karnataka,India,fullstackFinal
Custom Software Engineering Sr Analyst,Accenture,4.5,"Full-Stack Development, JavaScript, REST APIs, Microservices, Spring Boot, Angular, Java, Spring Framework, Java Database Connectivity (JDBC), Hibernate, MySQL, Spring MVC, Spring Data, SQL, ORM Tools, TypeScript, HTML, Cascading Style Sheets (CSS), Bootstrap, Git, GitHub, Gitlab, Software Development, Agile & Waterfall Methodologies, Programming, Computer Engineering, Teamwork",Bachelor of Engineering - BE,Sri Venkateshwara College Of Engineering ,,Bengaluru,Karnataka,India,fullstackFinal
Consultant,Capgemini,6.2,"Azure DevOps Services, SQL Server Management Studio, Microsoft Azure, Artificial Intelligence (AI), Database Management System (DBMS), Angular, Database Support, Customer Database Support, Web Development, Customer Support, Chat, .Net, ADO.NET, Entity Framework, C#, ASP.NET MVC, ASP.NET, .NET Core, English, Teamwork, Microsoft Office, Leadership, HTML, Cascading Style Sheets (CSS), JavaScript, SQL",Bachelor of Computer Application,Davv University,"Microsoft Certified: Azure AI Fundamentals, Microsoft Azure 204, Java , SQL , MCD LEVEL -1",Bengaluru,Karnataka,India,fullstackFinal
Software Engineer,Hire Yoo,3.0,"LangChain, JavaScript, Data Visualization, Machine Learning, OpenCV, Deep Learning, Python (Programming Language), Swagger API, Unit Testing, Tailwind CSS, Express.js, Next.js, REST APIs, MongoDB, React.js, React Native, Node.js, Spring Boot, Postman API, SwiftUI, Spring MVC, Spring Framework, Java, Representational State Transfer (REST), Firebase, TaskerPal, PeoplePerHour, Urban Company, Freelancer.com, freelance, Fiverr, Object Oriented Design, JSON, Object-Oriented Programming (OOP), App Store, Cocoa Touch, Xcode, UIKit, Wix Website Builder, Git, Swift (Programming Language), iOS",Master of Computer Applications - MCA,Administrative Management College,Techciti Technology ,Bengaluru,Karnataka,India,fullstackFinal
Software Engineer,Genpact,1.8,"Spring Boot, Spring Framework, JEE, Cascading Style Sheets (CSS), Manual Testing, Communication skills , Python (Programming Language), Java, JavaScript, HTML, SQL, Java full stack developer ",Bachelor of Technology - BTech,"GATES Institute of Technology, Gooty",,Bengaluru,Karnataka,India,fullstackFinal
,,,"HTML5, Cascading Style Sheets (CSS), JavaScript, Spring Boot, MongoDB, Core Java, React.js, Bootstrap (Framework), C (Programming Language), MySQL",Master of Computer Applications - MCA,Visvesvaraya Technological University (VTU),,Bengaluru,Karnataka,India,fullstackFinal
Associate Manager,Tredence Inc.,7.2,"TypeScript, RabbitMQ, genAI, Team Leadership, SQL, msal, Jira, Troubleshooting, Agile Methodologies, Azure DevOps Services, Scrum, Project Management, Git, Next.js, Redux, PostgreSQL, Microsoft Azure, HTML5, Cascading Style Sheets (CSS), Bootstrap, JavaScript, ECMAScript, AngularJS, React.js, Express.js, Node.js, MongoDB, HTML, C (Programming Language), GitHub",Bachelor of Engineering - BE,PES University,,Bengaluru,Karnataka,India,fullstackFinal
Full Stack Web Developer,FinOpsly,3.6,"Next.js, Tailwind CSS, Aws s3, Socket.io, Embedded JavaScript (EJS), SQL, Redux, Microservices, MVC, DSA, Node.js, MongoDB, Express.js, React.js, Microsoft Power BI, HTML5, CSS3, Git, JavaScript, Angular, TypeScript, MySQL, Python (Programming Language)",Bachelor of Engineering - BE,JCT Institutions,"The Complete 2023 Web Development Bootcamp, Cascading Style Sheets - CSS3, HTML5 - The Language, Introduction to Python, Infosys Global Agile Developer Certification - Course",Bengaluru,Karnataka,India,fullstackFinal
Software Engineer,"Lytx, Inc.",6.8,"API Development, ASP.NET MVC, Cloud Computing, Continuous Integration and Continuous Delivery (CI/CD), Full-Stack Development, Communication, Back-End Web Development, MySQL, Software Project Management, Front-End Development, Docker Products, ASP.NET Core, Microsoft Azure, jQuery, Web Applications, DevOps, Microservices, Azure DevOps, Server Technology, Algorithms, Postman API, Data Structures, Cascading Style Sheets (CSS), Azure DevOps Server, Scrum, Object-Oriented Programming (OOP), .NET Core, Databases, Programming, JavaScript, Agile Development, Development Tools, Application Programming, Design, Problem Solving, Web Framework, CodeIgniter, Language Integrated Query (LINQ), Entity Framework, Model-View-Controller (MVC), Agile Methodologies, Software Design, Rest, SQL, HTML, Analytical Skills, Visual Studio, Representational State Transfer (REST), ASP.NET, C#, Microsoft SQL Server, .NET Framework, REST APIs, Python, Leadership",Bachelor of Technology - BTech,"PES Institute of Technology & Management, SHIVAMOGA"," Microsoft Certified: Azure AI Fundamentals,  Microsoft Certified: Azure Fundamentals",Bengaluru,Karnataka,India,fullstackFinal
Senior Software Engineer,Experion Technologies,5.6,"Web Applications, Application Programming Interfaces (API), Web Technologies, Jest, JavaScript Frameworks, HTML5, Front-End Development, Scalable Web Applications, Web Development, Azure Functions, Contentful, Soft Skills, Version Control, Attention to Detail, Next.js, Hasura, TypeScript, Prompt Engineering, Azure AI Services, Google Cloud Platform (GCP), Git, REST APIs, Agile Methodologies, JavaScript, Pwa Studio, GraphQL, Object-Oriented Programming (OOP), Programming, Python (Programming Language), Database Development, HTML, Data Structures, Cascading Style Sheets (CSS), SQL, Microsoft SQL Server, MySQL, PHP, React.js",Bachelor of Technology - BTech,Amal Jyothi College of Engineering Autonomous,"Build a natural language processing solution with Azure AI Language,  Developer Program, Introduction to Go.Data – Field data collection, chains of transmission and contact follow-up, Platinum Certificate, HTML Essential Training, Introduction to CSS, Programming Foundations: Algorithms, Programming Foundations: Data Structures, Programming Foundations: Databases, Programming Foundations: Fundamentals, Programming Foundations: Object-Oriented Design, Software Development Life Cycle (SDLC),  Introduction to Programming with MATLAB, Preparing for the Google Cloud Associate Cloud Engineer Exam,  Elastic Google Cloud Infrastructure: Scaling and Automation,  Reliable Google Cloud Infrastructure: Design and Process, Essential Google Cloud Infrastructure: Core Services, Essential Google Cloud Infrastructure: Foundation, Google Cloud Fundamentals: Core Infrastructure",Bengaluru,Karnataka,India,fullstackFinal
Senior Engineer l,Neewee,3.6,"Version Control, Integration Testing, Communication, Problem Solving, Hibernate, Responsive Web Design, User Interface Design, Angular, Front-End Development, AngularJS, HTML, JavaScript, Java, Bootstrap, Play Framework, TypeScript, SQL",Bachelor of Engineering - BE,Malnad College of Engineering,,Bengaluru,Karnataka,India,fullstackFinal
Full-stack Developer,NTT DATA,1.2,.NET Framework,Bachelor of Engineering - BE,"Channabasaveshwara Institute Of Technology, Tumkur",,Bengaluru,Karnataka,India,fullstackFinal
,,,"Full-Stack Development, Database Applications, Application Programming Interfaces (API), GitHub, Low-Level Design, Spring Data, Attention to Detail, Relational Databases, Programming, Problem Solving, Multithreading, Technical Requirements, Maintainability, Software Development, Code Review, Passionate about Work, Jira, Scripting, Node.js, User Interface Design, Scrum, Responsive Web Design, Front-End Development, HTML, Back-End Web Development, Hibernate, React.js, MySQL, SQL, SOLID Design Principles, Spring Framework, Object-Oriented Programming (OOP), IT Operations Management, ServiceNow Administration, JSON, Data Structures, Spring MVC, REST APIs, Representational State Transfer (REST), ServiceNow, IT Service Management, Agile Methodologies, Spring Boot, jQuery, Cascading Style Sheets (CSS), HTML5, Core Java, JavaScript, Java",Bachelor of Technology - BTech,REVA University,,Bengaluru,Karnataka,India,fullstackFinal
SDE 1,Scageon,2.9,"React.js, Node.js, MongoDB, Express.js, JavaScript, Front-End Development, Full-Stack Development",Bachelor of Commerce - BCom,"Kannur University, Kannur",,Bengaluru,Karnataka,India,fullstackFinal
Packaged App Development Analyst,Accenture,4.2,"Java Frameworks, Java Application Development, Communication, Resolving Issues, Databases, Computer Science, API Development, J2EE Web Services, Software Development Life Cycle (SDLC), Spring MVC, Java, Test-Driven Development, Clean Coding, Sonarqube, Maven, Problem Solving, Java API, Attention to Detail, Object-Relational Mapping (ORM), Java Development, Git, REST APIs, Spring Framework, Learning Agility, Code Review, Representational State Transfer (REST), SOAP, JDK, Web Services, Object-Oriented Programming (OOP), RDBMS, Microservices, Spring Boot, Hibernate, PostgreSQL, Angular, Gitlab, Jira, Apache Kafka, Apache Spark, Apache NiFi, Servlets, HTML, Core Java, J2EE Application Development, SQL, HTML5, Cascading Style Sheets (CSS), JavaScript, MySQL",BCA,"Banwarilal Bhalotia College, Asansol","Associate Cloud Engineer Certification, Cloud Digital Leader Certification, Microsoft GitHub Actions, GitHub Copilot, AWS Certified Solutions Architect – Associate",Bengaluru,Karnataka,India,fullstackFinal
Full Stack Software Engineer 3,Micron Technology,5.5,"OAuth, Data Build Tool (DBT), Google BigQuery, Apache Airflow, Snowflake, Docker Products, Git, Jenkins, Kubernetes, Jest, pytest, Elastic Stack (ELK), Microsoft Azure, Azure Functions, Amazon S3, API Gateways, AWS Lambda, RabbitMQ, MongoDB, Neo4j, PostgreSQL, Apache Kafka, NestJS, Flask, Django, Python (Programming Language), Express.js",Master of Business Administration - MBA,Golden Gate University,,Bengaluru,Karnataka,India,fullstackFinal
Software Engineering - Associate,Telstra,2.9,"React.js, Full-Stack Development, ServiceNow, Programming, Leadership, Hypertext Transfer Protocol (HTTP), Computer Science, Engineering, Communication, Problem Solving, Research, English, Data Structures, Algorithms, C++, C (Programming Language), HTML, Cascading Style Sheets (CSS), JavaScript, Quantum Computing",Bachelor of Engineering - BE,Bangalore Institute of Technology,,Bengaluru,Karnataka,India,fullstackFinal
Engineering Analyst,Goldman Sachs,4.8,"C/C++, Data Structures, Python (Programming Language), Front-end Development, Object-Oriented Programming (OOP), Computer Networks, Javascript, HTML5, Cascading Style Sheets (CSS), React.js, Wordpress, Dialogflow, Arduino, Git, GitHub, Operating Systems, C++, Database Management System (DBMS), Firebase",Bachelor of Technology - BTech,Indian Institute of Information Technology Una,"Python with Data Science, Standard Template Library, Javascript Lessons",Bengaluru,Karnataka,India,fullstackFinal
Consultant,Infosys,6.7,"Version Control, HTML5, CSS Flexbox, Bulma (CSS Framework), Angular CLI, Business Requirements, Communication, Business Process, Spring Framework, Linq, .NET Core, Core Java, Bootstrap, Java Database Connectivity (JDBC), ASP.NET MVC, ASP.NET, C#, Spring MVC, Spring Boot, Angular Material, Graphic Design, Training & Development, Statistics, MySQL, React.js, C (Programming Language), Python (Programming Language), HTML, Angular, Adobe Photoshop, Adobe Illustrator, Cascading Style Sheets (CSS), SASS, JavaScript, TypeScript, REST APIs",Master of Technology - MTech,Lendi Institute Of Engineering and Technology,"SQL (Basic), Software Engineer, Full Stack Java Developer, Salesforce Certified Platform Developer I, Salesforce Certified Administrator (SCA)",Bengaluru,Karnataka,India,fullstackFinal
Software Engineer,Flurn,4.6,"Git, Code Review, Code Optimization, Android Studio, Xcode, Public Speaking, Test Automation, Postman Test Scripts, React Native, useQuery, Postman API, SQL, Mobile Applications, Next.js, Ant Design, Tailwind CSS, Manual Testing, Peer Mentoring, Time Management, Teamwork, Collaborative Problem Solving, Leadership, Life Skills, Mathematics, Bootstrap, Amazon EC2, Web Development, Self-learning, Amazon Web Services (AWS), Web Applications, GoDaddy, Prisma, Self Learning, PostgreSQL, TypeScript, React.js, Art & Design, Microsoft Excel, Communication, Art, Python (Programming Language), JavaScript, Node.js, MySQL, Object-Relational Mapping (ORM), JSON Web Token (JWT), Express.js, Beautiful Soup, Typing, MongoDB, Knex.js, Selenium, HTML5, Cascading Style Sheets (CSS)",B.Sc. (Honours) Information Sciences,Azim Premji University,"Software Programming Course , JavaScript Algorithms and Data Structures, Programming for Everybody (Getting Started with Python)",Bengaluru,Karnataka,India,fullstackFinal
Software Engineer - I,Tekion Corp,3.3,"JUnit, Kakfa, Kafka , Elasticsearch, Hibernate, Automation, Java Development, Go (Programming Language), COSMOS, Engineering, Elastic Stack (ELK), React Native, Microservices, React.js,  konva, Redux.js, MongoDB, SQL, Spring Boot, C++, Java, Problem Solving, JavaScript, HTML5, Cascading Style Sheets (CSS), Bootstrap, Node.js, jQuery, Flutter, Figma (Software), C (Programming Language), Presentations, Express.js, Python (Programming Language), Web Development",Bachelor of Technology - BTech,Manipal Institute of Technology,"Spring Boot , Naive Bayes 101: Resume Selection with Machine Learning, Problem Solving, The Complete Web Development Bootcamp, Build an E-commerce Dashboard with Figma, Programming for Everybody (Getting Started with Python), Python Data Structures",Bengaluru,Karnataka,India,fullstackFinal
Technical Lead,Euromonitor International,11.0,"Code Review, Node.js, REST APIs, Amazon CloudWatch, SQL, Git, .NET Core, Technical Leadership, Elasticsearch, Entity Framework (EF) Core, .NET Framework, Microsoft Azure, Microsoft Azure Machine Learning, Azure Functions, Azure, ASP.NET Web API, ASP.NET MVC, AngularJS, Information Security, Angular 6, ASP.NET Core, C#, JavaScript, jQuery, HTML5, Amazon Web Services (AWS), Microsoft SQL Server, Amazon S3, CSS, MySQL, XML, Entity Framework, JSON, Team Foundation Server (TFS), Visual Studio, Language Integrated Query (LINQ), Bootstrap, RESTful WebServices, SOAP, ADO.NET, Process Scheduler, Redis, Memcached, Amazon EC2, AES, NHibernate, Salesforce.com Development, Apex Programming, Load Balancing, visual force pages, Bitbucket, cshtml, Single Sign-On (SSO), Security Assertion Markup Language (SAML), Windows Services, API Development, Asynchronous programming, Threat Management, amazon cloud watch, Agile & Waterfall Methodologies, Microservices, Azure DevOps, SQL Server Reporting Services (SSRS)",Bachelor of Engineering (BE),Anna University Chennai,,Bengaluru,Karnataka,India,fullstackFinal
Member of Technical Staff,athenahealth,7.9,"C (Programming Language), C++, Functional Test Automation, ISAM DB, Git, Digital Marketing, Social Media Marketing, Graphic Design, Google Analytics, Google Ads, Public Speaking, Interpersonal Skills, English, Programming Languages, Communication skil",Bachelor of Technology - BTech,Sikar Jobs,"Digital Marketing , Graphic Designing ",Bengaluru,Karnataka,India,fullstackFinal
Student,Brototype,6.1,"Amazon Web Services (AWS), PostgreSQL, TypeScript, Redux.js, Git, Full-Stack Development, React.js, MongoDB, Express.js, Node.js, Bootstrap (Framework), Cascading Style Sheets (CSS), JavaScript, HTML5, Java, C (Programming Language), Problem Solving, Communication, Financial Accounting, Microsoft Excel, Tally ERP, Accounting, Billing Process, quarry manager software",Bachelor of Commerce - BCom,Bharathidasan University,,Bengaluru,Karnataka,India,fullstackFinal
Software engineer III,JPMorgan Chase & Co.,8.2,"Redis , Amazon Web Services (AWS), Apache Phoenix, Angular, Spring Data, microfrontend, Kubernetes, Redis, Ember.js, Ember, Core Java, docker, React.js, JavaScript, Spring Boot, angular 8, Java, Data Structures, angular6, Angular Material, MySQL, PostgreSQL, Spring MVC, C++, Python (Programming Language), Django, C (Programming Language), Agile Methodologies, Microservices",Bachelor of Technology (B.Tech.),SASTRA UNIVERSITY THANJAVUR,Aws cloud practitioner ,Bengaluru,Karnataka,India,fullstackFinal
Senior Analyst,Capgemini,3.3,"Python (Programming Language), Databases, Full-Stack Development, Computer Science, REST APIs, NoSQL, Bootstrap (Framework), HTML5, Angular, MySQL, Software Development, Object-Oriented Programming (OOP), Core Java, Cascading Style Sheets (CSS), JavaScript, Amazon Web Services (AWS), Spring MVC, SQL, Git, MongoDB, Spring Framework, PostgreSQL, Microservices, Spring Security, Java, Spring Boot, AngularJS",B.tech,"Gudlavalleru Engineering College, Seshadri Rao Knowledge Village, Gudlavalleru, PIN-521356(CC-48)",,Bengaluru,Karnataka,India,fullstackFinal
Senior Software Engineer,Microsoft,12.8,"Core Java, SQL, React Native, Shell Scripting, Database Design, Web Services, Software Development, Algorithms, Data Structures, Design Patterns, Object-Oriented Programming (OOP), Data Science, Agile Environment, Continuous Integration, Angular , XML, Hibernate, Spring MVC, JUnit, JSP, Maven, Git, JDBC, REST, JPA, HTML, Java, JavaScript, MySQL, Python, JavaServer Pages (JSP), PL/SQL, Spring Boot, Spring Framework, Docker, Java Enterprise Edition, JavaMail, I18n, Java Concurrency, Memcached, ActiveMQ, Apache Kafka, Business Insights, Back-End Web Development, Functional Programming, Microservices, Software Deployment",Master of Technology - MTech,BITS Pilani Work Integrated Learning Programmes,,Bengaluru,Karnataka,India,fullstackFinal
Full-stack Developer,musical meet,0.2,"JavaScript, Node.js, Next.js, User Interface Design, Code Review, Leadership, Problem Solving",Bachelor of Technology - BTech,SIRT BHOPAL,Deloitte Australia - Technology  Job Simulation,Bengaluru,Karnataka,India,fullstackFinal
Experience,Inventech Info Solutions,2.5,"React.js, Java Database Connectivity (JDBC), Bootstrap, JavaScript, MySQL, Core Java, Cascading Style Sheets (CSS), HTML5",Bachelor of Engineering - BE,Visvesvaraya Technological University,,Bengaluru,Karnataka,India,fullstackFinal
Software Engineer 2,JPMorganChase,4.1,"Java, Spring Boot, Amazon Web Services (AWS), JavaScript, HTML, SQL, C++, React.js, English, Engineering, Communication, Problem Solving",Bachelor of Technology - BTech,Maulana Azad National Institute of Technology,,Bengaluru,Karnataka,India,fullstackFinal
,,,"HTML5, CSS, MySQL, React.js, Java, C (Programming Language), Software Development, Web Development, Front-End Development, Java developer , Engineering, Marketing, Communication",B tech,MADANAPALLE INSTITUTE OF TECHNOLOGY & SCIENCE,,Bengaluru,Karnataka,India,fullstackFinal
Software Engineer,Starmark Software,3.0,"Information Technology, RDBMS, Blazor, Full-Stack Development, React.js, Web Development, AngularJS, ASP.NET, HTML, Angular, Software Development, Web Applications, Databases, Entity Framework, Model-View-Controller (MVC), SQL, ASP.NET MVC, .NET Framework, Object-Oriented Programming (OOP), .NET Core, Continuous Integration (CI), Debugging, Jenkins, Server Side, MongoDB, Project Documentation, Agile Development, Programming, Version Control, Attention to Detail, Software Development Life Cycle (SDLC), Oral Communication, Software Design, Web Engineering, Angular CLI, TypeScript, Postman API, ASP.NET Web API, ASP.NET Core, Microsoft SQL Server, Transact-SQL (T-SQL), JavaScript, AJAX, JSON, HTML5, Cascading Style Sheets (CSS), Node.js, jQuery, Bootstrap (Framework), C#, Angular Material | . NET   | DBMS , Engineering, English, Communication",Bachelor of Engineering - BE,Visvesvaraya Technological University,,Bengaluru,Karnataka,India,fullstackFinal
Power BI Developer Intern,PwC,3.4,"Tableau, MongoDB, Machine Learning, Statistical Data Analysis, Microsoft Excel, Microsoft Power BI, GitHub, Git, Seaborn, Matplotlib, NumPy, Pandas, Python (Programming Language), Hibernate, Spring Boot, J2EE Application Development, Microsoft SQL Server, Java, C (Programming Language), Microservices, Spring Framework",Bachelor of Engineering - BE,Visvesvaraya Technological University,,Bengaluru,Karnataka,India,fullstackFinal
Freelance Web Developer,Vishwarya: Marine Collagen Startup,0.7,"Agile Web Development, Databases, Computer Engineering, Firebase, WordPress, JavaScript Frameworks, Strapi.js, Cascading Style Sheets (CSS), Web Application Development, Amazon Web Services (AWS), Next.js, Full-Stack Development, Amazon S3, Stripe (Software), E-Commerce, Wordpress Development, dsa, C++, JavaScript, Software Development Life Cycle (SDLC), React.js, strapi, styled-components, Web Development, Red Teaming, C (Programming Language), Web Application Security, Computer Hardware Troubleshooting, Network Troubleshooting, Analytical Skills, OWASP, Communication, Cybersecurity, Vulnerability Assessment, Network Security, Information Security, Ethical Hacking, Application Security, Linux, Wireless Networking, Wireshark, Burp Suite, Kali Linux, Cryptography, Python (Programming Language), Penetration Testing, Networking, Scapy, Nmap, Metasploit",Bachelor of Technology - BTech,SRM IST Chennai,"React - The Complete Guide 2024, TOTAL: CompTIA Security+ (SY0-601) Certification, Complete Ethical Hacking Bootcamp 2023: Zero to Mastery, AMCAT Certified Business Analyst, AMCAT Certified Data Processing Specialist, AMCAT Certified Software Development Trainee, Mastering Data Structures & Algorithms using C and C++",Bengaluru,Karnataka,India,fullstackFinal
Software Engineer,Xenon Automotive,2.8,"Spring Boot, spring, jax-rs, Software Development Life Cycle (SDLC), Data Structures, Software Development, HTML, Core Java, JavaScript, Bootstrap, Java, MySQL, PostgreSQL, Git, Hibernate, Maven, AngularJS, Angular 6, Node.js, Cascading Style Sheets (CSS), Lodash.js, SQL, C (Programming Language), Microsoft Office, NoSQL, MongoDB, Amazon Web Services (AWS), Team Management, Team Leadership, Spring Security, Google Maps, Express.js, Mongoose, Mean Stack, Client Coordination, Back-End Web Development, Front-end Development, Programming, Full-Stack Development, Web Applications, Design, Web Development, Web Services",BTech - Bachelor of Technology,Sharda University,,Bengaluru,Karnataka,India,fullstackFinal
Software Engineer,Omnicom,5.9,"React.js, Node.js, Solidity, Ethereum, Blockchain, Vue.js, DevOps, Docker, AWS Lambda, TypeScript, JavaScript, Rust (Programming Language), Next.js, NestJS, Nuxt.js, Nginx, ECMAScript, REST APIs, GraphQL, Git, Amazon Web Services (AWS), Express.js, MongoDB, Redux.js, PostgreSQL, MySQL, HTML, HTML5, Cascading Style Sheets (CSS), GitHub, Front-End Development, Python (Programming Language), Team Leadership, Teamwork, Public Speaking, WordPress, Full-Stack Development, API Development, PHP, professional selling skills, Digital Marketing, Data Analysis",Bachelor of Technology (B.Tech.),Lovely Professional University,,Bengaluru,Karnataka,India,fullstackFinal
Intern,Take it smart (OPC) Private Limited,0.2,"React.js, REST APIs, Spring MVC, Eclipse, Database Management System (DBMS), Data Structures, Java Database Connectivity (JDBC), Bootstrap (Framework), CorelDRAW, Java Frameworks, Java Virtual Machine (JVM), Spring Framework, Java Application Development, Programming, Problem Solving, Programming Languages, Software Design, Databases, Software Development, Computer Science, Object-Oriented Programming (OOP), Hibernate, Spring Boot, Machine Learning, Full-Stack Development, Core Java, Advanced Java, MySQL, Amazon Web Services (AWS), Front-End Development, Back-End Web Development, Java, JavaScript, Python (Programming Language), SQL, Cascading Style Sheets (CSS), Adobe Photoshop, Web Design, HTML, Analytical Skills, Engineering",Bachelor of Engineering - BE,Visvesvaraya Technological University,"Java Full Stack Development, Diploma in Website and Graphic Designing-DWGD",Bengaluru,Karnataka,India,fullstackFinal
Software Engineer - II,HashedIn by Deloitte,3.8,"Secure Coding, Technical Leadership, React.js, Django, Python (Programming Language), Communication, Node.js, Database Management System (DBMS), Problem Solving, GraphQL, SQL, MySQL, JavaScript, Front-End Development, Code Review, Responsive Web Design, HTML5, Cascading Style Sheets (CSS)",Bachelor of Technology - BTech,LNMIIT,"Graph Developer: Associate, Problem Solving (Basic), Python (Basic), Programming Foundations with JavaScript, HTML and CSS, Programming Foundations: Secure Coding",Bengaluru,Karnataka,India,fullstackFinal
Back End Developer,Basava Pracheena Vaidya Anveshana,3.6,"Back-End Web Development, DevOps, Application Programming Interfaces (API), Guiding, Java, HTML, Leadership, Engineering, Research, Data Structures, Algorithms, Programming, C (Programming Language), CSS, Cascading Style Sheets (CSS), SQL, Core Java, C++, Communication, Problem Solving, English, Kannada",Bachelor of Engineering - BE,Nagarjuna College Of Engineering and Technology,,Bengaluru,Karnataka,India,fullstackFinal
Software Engineer,OneOrigin,5.3,"Software Design, Jenkins, AWS Step Functions, AWS Lambda, Vue.js, Server Side, Version Control, Containerization, Three.js, Google Cloud Platform (GCP), Redis, MariaDB, Nginx, Frappe, Github Actions, Docker, Project Management, Software Project Management, C++, Rust (Programming Language), React Native, PostgreSQL, CI/CD, C (Programming Language), Communication, Problem Solving, NoSQL, Data Structures, MongoDB, Coding Experience, Algorithms, Programming, Go (Programming Language), Blender, WebSocket, Software Development, Amazon Web Services (AWS), Graphical User Interface (GUI), Back-End Web Development, REST APIs, Linux, Object-Oriented Programming (OOP), Git, API Development, Statistics, SQL, Django, Keras, Node.js, TypeScript, Flask, React.js, JavaScript, Python (Programming Language), Machine Learning, Computer Vision, Data Science, Statistical Data Analysis, Data Modeling, Analytics, Data Visualization, Salesforce.com, Microsoft Power BI, Power BI, MySQL, R, Tableau, PyTorch, R (Programming Language), Data Analytics, Machine Learning Algorithms, Big Data Analytics, Statistical Programming",Bachelor of Engineering - BE,"Dayananda Sagar College of Engineering, BANGALORE",Python For Data Science,Bengaluru,Karnataka,India,fullstackFinal
