current_position,current_company,years_of_experience,total_skills,education_degree,education_institution,certifications,city,state,country,profile_type
Software Engineer Trainee (Mobile Apps),Xcelore,0.4,"Software Projects, Investments, Tech Career Skills, Facebook API, Content Scheduling, ADO.NET, Room Database, Recommender Systems, Web Projects, Real-time Data, Computer Literacy, Computer Science Education, Language Skills, Engagement Planning, Mobile User Experience, Google Maps API, Algorithms, Social Networking Apps, Mobile Application Development, Android Jetpack, Jetpack Compose, Programming Languages, Database Management System (DBMS), Operating Systems, Computer Science, Gradle, Teamwork, Software Engineering Practices, Model-view-viewmodel (MVVM), SDKs, REST APIs, Kotlin Coroutines, GitHub, Git, Android SDK, Android Native App development, Firebase, Android, Programming, SQL, Communication, Object-Oriented Programming (OOP), Data Structures, Kotlin, Android Development, C (Programming Language), DSA, C++, Engineering",Bachelor of Technology - BTech,"JSS ACADEMY OF TECHNICAL EDUCATION, NOIDA","Software Engineering Job Simulation, Git And Github",Noida,Uttar Pradesh,India,mobiledevFinal
Software Engineer II,JPMorganChase,5.2,"iOS Development, Android Jetpack, SwiftUI, Swift (Programming Language), Firebase, Mobile Application Development, Android Development, Kotlin, MERN Stack, React Native, Full-Stack Development, Front-end Development, Event Photography, Graphic Design, React.js, C++, Blockchain, Solidity, HTML5, Cascading Style Sheets (CSS), Bootstrap, JavaScript, Node.js, MongoDB, GatsbyJS, Apollo GraphQL, Back-End Web Development, Express.js, Inkscape, Git, Github",Bachelor of Engineering - BE,JSS SCIENCE AND TECHNOLOGY UNIVERSITY,,Bengaluru,Karnataka,India,mobiledevFinal
Agentic AI Developer,ZeepleWork,2.3,"Solidity, Technical Project Leadership, Technical Leadership, Machine Learning, Cybersecurity, React.js, Laravel, Python (Programming Language), Node.js, Android, JavaScript, React Native, Postman API, Mobile Application Development, Web Development, AWS Cloud Practitioner , WordPress Design, Ethical Hacking, Vulnerability Assessment and Penetration Testing (VAPT), Artificial Intelligence for Design, User Experience Design (UED), Routing",Bachelor of Technology - BTech,Vishwakarma University - VU,"Fundamentals of
Computer Network
Security, IT Fundamentals for
Cybersecurity, Certificate of Participation in Quant Quest of Kshitij 2025, Certificate of Participation in Round 1: Online Assessment of HP Power Lab, Fundamentals of Deep Learning, Introduction to Data Warehouses, AMCAT Certified, Introduction to Network Routing, Building a Website with Laravel, React.js, and Inertia, Ethical Hacking: Vulnerability Analysis, Using AI Tools for UX Design, Python, Digital Transformation with Google Cloud, Exploring Data Transformation with Google Cloud, Amazon Web Services (Course Completion), Amazon Web Services (Project Completion), Postman API Fundamentals Student Expert",Pune,Maharashtra,India,mobiledevFinal
Internship Trainee,CodeAlpha ,1.1,"Mobile Application Development, E-Commerce, Algorithm , Flutter ,  State management , Debugging, Bloc, Cross-platform Development, iOS Development, Shopping, Product Development, Problem Solving, Navigation, Strategic Planning, New Product Rollout, Product categories, 3rd Party Software Integration, State Management, Money Transfer, Coding Standards, Teamwork, GitHub, REST APIs, Flutter, Dart, Core Java, Object-Oriented Programming (OOP), Algorithms, Data Structures, C (Programming Language)",Bachelor of Technology - B.Tech.,Shri Ram Murti Smarak (SRMS)  Institutions,,Noida,Uttar Pradesh,India,mobiledevFinal
Sr Mobile developer,iapp Technologies LLP,10.3,"iOS Design, SwiftUI, Xcode, Poetry, Sketching, iOS Development, Social Media, HTML5, Java, java, Swift (Programming Language), Public Speaking, Lyricist, Chess, Cricket, Social Work, Software Engineering Practices, Dart, Web Content Writing",Bachelor’s Degree,Lovely Professional University,"Tourism, Fundamental of Digital Marketing, java core",Mohali,Punjab,India,mobiledevFinal
Senior Software Engineer,Luxoft,6.8,"Android Development, HMI Developer, REST APIs, Android, Custom manager in an android framework, Mobile Application Development, Diagalyzer, adas, Connectivity, Radio, Qfil tool, Canoe, PCAN, Model-View-Presenter (MVP), Model-View-Controller (MVC), Gmail, Facebook API, Payment Gateways, Kotlin Coroutines, OTA, USB update, System software updates, Automotive, Androidhub, OTA & USB update, Android SDK, Java, JSON, SQLite, Retrofit, Firebase cloud messing, Facebook and Google plus Integration, Google Maps, Google Maps API, Bluetooth printer , Model-view-viewmodel (MVVM), Kotlin, Git, Android Testing, Crashlytics, Room Database, Flutter basic, Hilt, RxJava, Aosp, Aidl, Google Ads",Bachelor of Engineering - BE,Shree Venkateshwara Hi-Tech Engineering College,,Bengaluru,Karnataka,India,mobiledevFinal
Flutter Developer,SUSHIV TECHNOLOGIES LLP,0.3,"Firebase, Mobile Application Development, Cloud Firestore, Flutter, Project Management, Java",Bachelor of Engineering - BE,Pune Institute of Computer Technology,,Pune,Maharashtra,India,mobiledevFinal
Full Stack Web & Mobile App Developer,Cloud Data Networks,2.7,"Microservices, PostgreSQL, Linux, Swift (Programming Language), TypeScript, iOS, Bootstrap (Framework), MongoDB, Node.js, JavaScript, React.js, Next.js, Tailwind CSS, Spring Boot, Micro Services, Spring Security, Karate Framework, React Native, Data Structures in Java, Git, SQL, Java, C (Programming Language), Cloud Computing, Amazon Web Services (AWS), Database Management System (DBMS)",Bachelor of Technology,"Sri Venkateswara College of Engineering, Tirupati","Building Rest API's with Spring Boot, React Native - The Practical Guide, REST API Testing with Karate Framework, Machine Learning & Artificial Intelligence , Java Full Stack Development, Structured Query Language(SQL), MTA: Introduction to Programming Using Java - Certified 2022, Java Certification Course, Java, AWS Academy Cloud Foundations, Java Course, C Programming",Bengaluru,Karnataka,India,mobiledevFinal
Technology Specialist,Litmus7,12.6,"Small Team Management, Mobile Applications, Three.js, English, GraphQL, RxJS, Highcharts, JavaScript Libraries, Management, Graphic Design Principles, Launch Support, Emerging Technologies, Web Standards, NgRx, REST APIs, Web Applications, Chrome DevTools, Web Application Development, ChatGPT, Development Tools, Skill Development, Code Review, Git, Jira, Cross-browser Compatibility, Application Programming, AJAX, Babel.js, Data Structures, Webpack, Redux.js, JavaScript, Angular, React Native, Web Development, Software Development, Programming, Responsive Web Design, Front-end Development, Object-Oriented Programming (OOP), Manual Testing, React Hooks, HTML, Cascading Style Sheets (CSS), Blockchain, AngularJS, PHP, HTML5, Javascript, MySQL, Ruby, Ruby on Rails, Java, Linux, jQuery, SQL, Microsoft Office, Bootstrap, Python (Programming Language), Flask, React.js, Node.js, React, ReactJS, JSON, TypeScript, Typescript",Computer Applications,"Christ Nagar College of Education, Chavarapuram, Thiruvallam",,Bengaluru,Karnataka,India,mobiledevFinal
Sales Associate,D Mart,1.3,,Master of Computer Applications - MCA,Diamond Jubilee High Secondary School. Gobichettipalayam ,,Coimbatore,Tamil Nadu,India,mobiledevFinal
Mobile Application Developer,NielsenIQ,7.5,"Xamarin Products, SQL, .NET Framework, C#, Xamarin forms, xamarin form",Bachelor of Engineering - BE,"Kavi Kulguru Institute of Technology and Science, Ramtek",,Bengaluru,Karnataka,India,mobiledevFinal
SDE-1,Lokal,0.8,"TypeScript, Zustand, React query, React libraries, Responsive Web Design, Knowledge Acquisition, Cross-browser Compatibility, Programming, stream.io, SQL, Representational State Transfer (REST), Attention to Detail, Control Systems, Skill Development, Functional Testing, Middleware, Analytical Skills, Communication Training, A/B Testing, Solidity, DevOps, Content Management, Express.js, Tailwind CSS, Live Video Streaming, clerk, Software Architecture, User Experience (UX), Debugging Code, Integration Testing, Adaptive Design, Graphic Design, Microservices, JSON Web Token (JWT), Version Control, Server Side, Document Object Model (DOM), Blogging, Public Speaking, Leadership, MERN Stack, Cascading, AJAX, Debugging, Graphic Animation, Animation, Web Applications, Web Application Development, Web Services, Mobile Applications, Communication, Software Development, Amazon Web Services (AWS), Unit Testing, Problem Solving, Webpack, Code Review, Git, Redux.js, Client Interfacing Skills, Supabase, React Native, Next.js, Cascading Style Sheets (CSS), JavaScript Libraries, jQuery, Bootstrap (Framework), Front-end Coding, Front-End Design, HTML5, Material-UI, MongoDB, Node.js, React.js, Bootstrap/tailwind, JavaScript, CSS/SAAS, HTML",B. Sc. Computer science ,Delhi University,Product Developer,Bengaluru,Karnataka,India,mobiledevFinal
Mobile App Developer,"IRISS, Inc.",3.8,"Application Security (AppSec), Secure Coding Practices, Secure Software Development Lifecycle (SSDLC), Data Protection & Encryption, Authentication & Authorization, Threat Modeling, DevSecOps, Amazon Web Services (AWS), Generative AI, Software Development, Node.js, RazorPay Payment Gateway, Bloc , Bloc, Provider, Flutter IOS, MongoDB, Android, Flutter, Kotlin, Cross-platform Development, Mobile Application Development, Real-time Data, GitHub, REST APIs, Figma, Modern UI Design, Google Material Design, Dart, Git, Firebase, Pdf, Project Management, Freelancing, React.js, Getx, Android Development, Web Development, JavaScript, HTML5, HTML, Cascading Style Sheets (CSS), Css5, Communication, Chess, Dialogflow, business tool",Master of Computer Applications - MCA,"GANDHI INSTITUTE FOR TECHNOLOGY[GIFT] , BHUBANESWAR","Developer Security Champion, Flutter Cerification, Codekaze - Sep'23: Round 2 (Naukri Engineers Week), NPTEL Clould Computing Certification, NPTEL Introduction to Internet of Things Certification,  AI Appreciated Certificate by E&IT Department, Government of Odisha and Intel.",Bengaluru,Karnataka,India,mobiledevFinal
Web/Mobile app developer ,Giridhara Software Services Pvt Ltd,4.1,"Entity Framework (EF) Core, Mobile Applications, Jira, .NET MAUI, GitHub Copilot, Git BASH, Git, GitHub, ASP.NET Web API, ASP.NET Core, Team Leadership, Management, Azure DevOps Server, .NET Framework, ASP.NET, MAUI, Language Integrated Query (LINQ), Microsoft Power BI, ASP.NET MVC, Unit Testing, C#, SQL, MySQL, MVVM, SQLite, Xamarin Forms, C (Programming Language), LabVIEW, JavaScript, Cascading Style Sheets (CSS), Bootstrap, Leadership, Public Speaking, Microsoft Excel, Microsoft SQL Server, Microsoft Azure, PostgreSQL, xamarin, Software Development",Bachelor of Engineering - BE,Velammal Institute Of Technology,,Bengaluru,Karnataka,India,mobiledevFinal
Intern Software Engineer,BMV System Integration Pvt Ltd,1.8,"Web Applications, HTML5, Mobile Application Development, ejs, Express.js, Flask, PrTorch , Deep Learning, typescriptt, MongoDB, Next.js, Appsheet, React native , React Native, Teamwork, Figma, User Interface Design, Figma (Software), React.js, JavaScript, Presentation Skills, C++, Oracle Database, HTML, Bootstrap, C (Programming Language), Cascading Style Sheets (CSS)",BCA,SILVER OAK UNIVERSITY,,Ahmedabad,Gujarat,India,mobiledevFinal
React Native Developer,,6.3,"Git, Research and Development (R&D), Research Skills, User Interface Design, Control Systems, React Native, JavaScript, Mobile Application Design, Mobile Application Development, Version Control, Redux.js, REST APIs, Firebase Integration, Payment Gateway Integration, React Hooks, Scrum, Agile Methodologies, Agile & Waterfall Methodologies, Analytical Skills, JSON, Xcode, Redux, Communication, Problem Solving, Self Learning, Computer Science, C (Programming Language)",Bachelor of Engineering - BE,Aarupadai Veedu Institute Of Technology,,Bengaluru,Karnataka,India,mobiledevFinal
Senior Staff Engineer,Three Meadows Software Private Limited,9.8,"Set Top Box, Over-the-Top Content (OTT), Kotlin Coroutines, Coroutines, Android Design, SOLID Design Principles, Android Framework, Aosp, Android Jetpack, Reactive Programming, Object Oriented Design, RxAndroid, Android Development, PHP, CEH, Research, Multithreading, User Interface Design, Unit Testing, Object-Oriented Programming (OOP), C++, C, Java, JSON, Android, SQL, SQLite, Android SDK, Kotlin, RxJava, Adobe Photoshop, Leadership, Metasploit, OWASP, Android Studio, Model-view-viewmodel (MVVM), XML, Git, Dagger (Software), Smart TV, Mobile Application Development, Mobile Applications",Bachelor of Technology - BTech,"Siddharth Institute of Engineering & Technology, Puttur",,Bengaluru,Karnataka,India,mobiledevFinal
Manager II,"RealPage, Inc.",7.4,"Team Leadership, Microsoft Azure, Kotlin, GraphQL, Node.js, React Native, JavaScript, Swift (Programming Language), Object-Oriented Programming (OOP), Python (Programming Language), Azure DevOps",Bachelor of Technology - BTech,Amity University Lucknow Campus,"Information and Cyber Security Literacy: Governance, Risk, and Compliance",Hyderābād,Telangana,India,mobiledevFinal
Senior Software Development Engineer,Nubra,7.5,"Mobile Platforms, Software Industry, Product Development, Software Design, Mobile Product Development, Front-End Development, User Interface Design, Redux, Firebase, iOS Development, Bootstrap (Framework), Cross-platform Development, Mobile Application Development, Retrofit, Android Jetpack, Dagger (Software), Computer Science, Communication, Yarn, Clean Coding, English, User Experience Design (UED), SQL, .NET Framework, ASP.NET, Laravel, Ionic Framework, WordPress, Google API, Kotlin, iOS, laravel MVC, Android Development, React Native, 3D Modeling, Vue.js, PHP, MySQL, HTML, Cascading Style Sheets (CSS), JavaScript, asp.net, C#, C++, Java, MS SQL, Language Integrated Query (LINQ), C, Microsoft Office, Git, Quasar Framework, jQuery, HTML5, Flutter, Adobe Photoshop, Adobe XD, WAMP, xammp, React.js, Node.js, VueJS, AWS, Android",Bachelor of Engineering,Gujarat Technological University (GTU),"REACT-NATIVE DEVELOPER, Android Advance Architecture ",Bengaluru,Karnataka,India,mobiledevFinal
Co-Founder,Letztrip,8.7,"Mockito, Reliability, Problem Solving, Debugging Code, Responsiveness, Analytical Skills, React.js, Flutter, Mobile Application Development, Web Application Development, Tailwind CSS, Git, Redux.js, Android Development, iOS Development, Skill Development, JSON, Angular, JavaScript, HTML5, Firebase, Node.js, Product Quality, Design Patterns, Computer Science, Object-Oriented Programming (OOP), REST APIs, Cascading Style Sheets (CSS), Java, SQL, Material-UI, Application Development, Responsive Web Design, Web Design, HTML, Android, Software Development, AngularJS, User Interface Design, Ionic Framework, Web Applications, Mobile Applications, User Experience (UX), Graphic Design, Full-Stack Development, Front-end Development, Readio",Bachelor of Engineering - BE,Christ College of Engineering and Technology,,Bengaluru,Karnataka,India,mobiledevFinal
Senior Software Developer,Unique School App India LLP,5.6,"Reactive Programming, WebSocket, Node.js, TypeScript, Git, CSS Flexbox, Titanium, Titanium Mobile, React , iOS Development, SQLite, Gradle, Microsoft Visual Studio Code, User Experience (UX), Linux, React Hooks, GitHub, Firebase, iOS, Debugging, Vanilla JavaScript, Redux, Redux Thunk, React Native, JavaScript, Android Development, Java Database Connectivity (JDBC), HTML5, Cascading Style Sheets (CSS), MySQL, MongoDB, English, Mobile Application Development, Application Development, Android, es6",Bachelor of Science - BS,"Davangere University, Davangere",,Bengaluru,Karnataka,India,mobiledevFinal
Mobile Application Developer,skillpark,2.4,"User Experience (UX), Mobile Applications, Git, User Interface Design, Mobile Application Development, Dart, REST APIs, Model-view-viewmodel (MVVM), Firebase, Software Management, Flutter, Communication, Team Management, Teamwork, Leadership, Rapid Learning",Bachelor of computer application ,University of Calicut,,Cochin,Kerala,India,mobiledevFinal
Software Engineer,Linkfields Innovations (Pty) Ltd,3.3,"Database Design, PostgreSQL, TypeORM, NestJS, User Interface Design, HTML, SASS, Redux.js, REST APIs, Algorithms, Problem Solving, React Hooks, Mobile Application Development, Responsive Web Design, Git, React Native, React.js, Front-End Development, HTML5, Cascading Style Sheets (CSS), JavaScript, Bootstrap",Bachelor of Arts - BA,Indira Gandhi National Open University,JavaScript Algorithms and Data Structures,Hyderābād,Telangana,India,mobiledevFinal
Staff Software Engineer,Ivanti,13.8,"Shell Scripting, Design Specifications, Object Oriented Design, Version Control, SwiftUI, Cocoa, iOS Development, Objective-C, C, Unix, Mobile Applications, iOS, MySQL, XML, JSON, JavaScript, iPhone, Mac OS X, Red Hat Linux, Swift (Programming Language), C (Programming Language)",B.E,VTU,"Linux Shell Scripting , Advanced AI: Transformers for Computer Vision, Introduction to OpenAI API & ChatGPT API for Developers, ChatGPT, Midjourney, Da llE ChatGPT 4, Bard, & The Al Bible",Bengaluru,Karnataka,India,mobiledevFinal
Mobile Application Developer,ThroughBit,2.9,"Cascading, Back-End Web Development, Full-Stack Development, Style Sheets, Front-End Development, MongoDB, Mobile Application Development, HTML, Document Object Model (DOM), Redux.js, User Interface Design, TypeScript, JavaScript eXtension (JSX), PostgreSQL, Next.js, React Native, Cascading Style Sheets (CSS), JavaScript, React.js, Node.js, DBeaver",Bachelor's degree,PSG College of Arts and Science,,Bengaluru,Karnataka,India,mobiledevFinal
React Native Developer,Wiingy,2.8,"React Native, iOS, Android, Android SDK, Application Development, Socket.io, Firebase, CocoaPods, Redux.js, Mobile Application Development, Team Leadership, GitHub, Mobile Applications, Xcode, SQL, Startups, User Experience (UX), Application Programming Interfaces (API), Computer Science, Continuous Integration and Continuous Delivery (CI/CD), User Interface Design, Express.js, Edtech, Jira, Android Development, Android Studio, iOS Development, Tailwind CSS, Design Thinking, Problem Solving, Independent Contributor, Teamwork, Project Planning, Front-End Design, Figma (Software), Project Management, Machine Learning, Deep Learning, Back-End Web Development, Git BASH, Git, Java, Cloud Computing, Node.js, JavaScript, Amazon Web Services (AWS), Amazon S3, Amazon EC2, React.js, Front-End Development, HTML, Social Media Marketing, Digital Marketing, Cascading Style Sheets (CSS)",Bachelor of Engineering - BE,Visvesvaraya Technological University,"AWS Cloud Practitioner Essentials, AWS Partner: Cloud Economics Accreditation, AWS Partner: Foundations (Business), The Elements of Data Science, AWS Partner: Accreditation (Technical), AWS Partner: Sales Accreditation (Business), Data Visualisation: Empowering Business with Effective Insights, Developer Virtual Experience Program, Project Initiation: Starting a Successful Project, React - The Complete Guide (incl Hooks, React Router, Redux), Software Engineering Virtual Experience, Foundations of Project Management, Technical Support Fundamentals, PHP",Bengaluru,Karnataka,India,mobiledevFinal
Mobile Application Developer,Xipe Tech,4.0,"Information Technology Infrastructure, Computer Information Systems, User Experience (UX), Android, Mobile Applications, Mobile Solutions, Mobile Enterprise, Firebase, REST APIs, Flutter, Dart, Microsoft Office, Kotlin Coroutines, Kotlin , Program Management, C (Programming Language), HTML, Oracle SQL Developer, SQL, Kotlin, Application Programming Interfaces (API), Android Framework, Software Infrastructure, Mobile Application Development, Android Development, Java, C++, Engineering",Bachelor of Technology - BTech,Dr. A. P. J. Abdul Kalam Technical University,,Lucknow,Uttar Pradesh,India,mobiledevFinal
Associate Software Engineer,HUMBEE,3.7,"React Hooks, Agile Development, Ui/ux , Dart, Android Studio, REST APIs, JSON, iOS, Mobile Applications, Git, Problem Solving, TypeScript, React.js, React Native, JavaScript, Cascading Style Sheets (CSS), HTML5, PHP, Flutter, Dart language, Engineering, Communication, C++, C (Programming Language), Core Java, Teamwork, Data Structures, SQL, Plsq",Btech,"R.D. ENGINEERING COLLEGE, DUHAI, GHAZIABAD",,Ghāziābād,Uttar Pradesh,India,mobiledevFinal
SDE 1,EMotorad,3.2,"State Management, Systems Design, Problem Solving, Mobile Operating Systems, Bluetooth, Bluetooth Low Energy, JSON, User Interface Design, Service Integration, Technical Design, Computer Science, Mobile Applications, Continuous Integration (CI), Android Development, Flutter, Kotlin, Java , Dart, Bloc, Getit, Riverpod, Dio, Google Maps, Internet of Things (IoT), RoomDB, WebSocket, Dagger-Hilt, Retrofit, Paypal Integration, Room Database, Foreground Services, TWA, MPAndroidCharts, Mobile Application Development, iOS, Android, Android SDK, Android Studio, Android Jetpack, XML, Kotlin Coroutines, Model-view-viewmodel (MVVM), MVVM + Clean Architecture , Android Espresso, Mockito, Software Development, Data Structures, REST APIs, Spring Boot, MongoDB, SQL, PostgreSQL, Object-Oriented Programming (OOP), Firebase, MySQL, Engineering, C++, GitHub, Python, Git, Webview",Bachelor of Technology - BTech,DRIEMS University,,Pune,Maharashtra,India,mobiledevFinal
Packaged Application Development Associate ,Accenture in India,2.2,"Spring Framework, Spring MVC, Spring Boot, Spring Data, Spring Batch, Spring Security, Jakarta Persistence, jpa, Core Java, XML, Java Development, Jakarta Servlet, JavaServer Pages (JSP), jee, Java Database Connectivity (JDBC), HTML5, C++, MySQL, Java, C (Programming Language), Bootstrap, Css, HTML, Engineering",Bachelor of Engineering - BE,AMC Engineering College - India,Microsoft Certified: Azure Fundamentals,Bengaluru,Karnataka,India,mobiledevFinal
Research Scholar,Nitte Meenakshi Institute of Technology,17.0,"Inkscape, Academic Writing, Software Engineering, Load Runner , Performance Testing , Engineering, Teaching, Data Analytics, Python (Programming Language), Android Development, Machine Learning, Linux, Concept Drift, Non Stationary Learning",Doctor of Philosophy - (Ph.D.),Visvesvaraya Technological University,"Scopus Academy: Basic Search Module, Android App Components - Intents, Activities, and Broadcast Receivers, Sequences, Time Series and Prediction, Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning, Programming Fundamentals, R Programming, Inkscape Beginners Level - learn imagine and create!, latex for professional publication, Android App Development(Basic & Advanced)",Bengaluru,Karnataka,India,mobiledevFinal
Sr. Mobile Application Developer,Utthunga,9.1,"Jetpack Compose, hilt, compose, JSON, GitHub, Android Jetpack, TypeScript, MobX, Model-View-Presenter (MVP), JavaScript, Flutter, Dart, Microsoft Visual Studio Code,  capacitor, React Native, Mobile Application Development, mvp, Model-view-viewmodel (MVVM), Kotlin, Dagger (Software), RxAndroid, Android Development, Android SDK, Java, Mobile Applications, Android, XML, MySQL, PHP, Web Services, Microsoft Office, Eclipse, Cascading Style Sheets (CSS), Android Studio, Software Development, Android Testing, Android Support, Android Design",Master of Computer Applications (MCA),Nitte Meenakshi Institute of Technology,,Bengaluru,Karnataka,India,mobiledevFinal
Software Developer,Flipkart,5.4,"Objective-C, React Native, Combine, SwiftUI, iOS Development, Swift (Programming Language), Flutter, dart, ARKit, Mobile Applications, Core Data, Model-view-viewmodel (MVVM), Software Development, Xcode",B.E,K.Ramakrishnan College of Technology,,Bengaluru,Karnataka,India,mobiledevFinal
Senior Software Engineer,Cobu,6.8,"Next.js, React.js, TypeScript, Kotlin, Flutter, Node.js, Android Development, Engineering, Software, Object-Oriented Programming (OOP), C (Programming Language), Core Java, C++, Java, JavaScript, NoSQL, React Native, Python, Database Management System (DBMS), Dart, Model-View-Controller (MVC), Model-View-Presenter (MVP)",Bachelor of Engineering - BE,Chitkara University,Data structure,Bengaluru,Karnataka,India,mobiledevFinal
iOS App Developer,Cloud One Solutions,4.5,"Git, Problem Solving, Debugging, CocoaPods, iOS, GitHub, iOS Development, XCode, Interface Builder, Alamofire, iOS Frameworks, User Experience Design (UED), User Interface Design, Lifelong Learning, Knowledge of Apple's Human Interface Guidelines, Testing and Debugging , Core Data, UIKit, Xcode, Swift (Programming Language)",,"Malwa institute of Technology, Nipaniya Byass, Indore",,Bengaluru,Karnataka,India,mobiledevFinal
Mobile Application Developer,Shrewd Business Solutions,1.7,"Front-End Development, Git, Tailwind CSS, Responsive Web Design, Bootstrap (Framework), React.js, JavaScript, Cascading Style Sheets (CSS), HTML5",,,,Coimbatore,Tamil Nadu,India,mobiledevFinal
Senior Software Developer,Geniefolks Technologies,2.2,"jQuery, JavaScript, Web Design, Web Development, iOS Development, HTML5, Social Media Optimization (SMO), Search Engine Optimization (SEO), WordPress, PHP",,Delhi University,,Noida,Uttar Pradesh,India,mobiledevFinal
Mobile Application Developer,BigBang.Social,3.4,"Dart, Representational State Transfer (REST), Analytical Skills, GitHub, Databases, Mobile Application Development, bloc, Cross-platform Development, Agile Software Development, Firebase, Jira, Communication, Mobile Applications, Android Development, Git, Microsoft Visual Studio Code, Flutter, Hasura, Web Development, Cascading Style Sheets (CSS), Email Marketing, Digital Marketing, Web Technologies, C (Programming Language), HTML, Microsoft PowerPoint, JavaScript, Java, C++, React.js, Teamwork, Hand-drawing, Team Spirit, Team Development, Internet of Things (IoT), Autodesk Tinkercad, CSS",Bachelor of Engineering - BE,Chitkara University,"Introduction to Cybersecurity, AWS Fundamentals: Going Cloud-Native, ENTREPRENEURSHIP & INNOVATION, Career Edge - Knockdown the Lock down , Certificate of Commitment, Certificate of Commitment-Fight against COVID-19, Introduction to Web Development, Advanced Google Analytics, Google Ads Display Certification",Bengaluru,Karnataka,India,mobiledevFinal
Flutter Developer ,Ailoitte,3.9,"OneSignal, MobX, Clean Code Architecture , bloc, Object-Oriented Programming (OOP), Python (Programming Language), Dart, Flutter, Java, Getx, Firebase, Cloud Firestore, Hive, Xcode, Provider, Firebase auth, Flutter animation , Bloc ",B.Tech ,UttranchalTtechnical University,,Dehra Dūn,Uttarakhand,India,mobiledevFinal
Co-Founder & CTO @Codeforge Developers,Omniware Technologies Pvt Ltd,5.8,"Project Management, Team Building, Postman API, Flutter, Dart, Android SDK, iOS SDK, iOS Development, Android Development, Xcode, Android Studio, GitHub, Mobile Applications, TypeScript, Back-End Web Development, Full-Stack Development, SwiftUI, MapKit, Swift (Programming Language), Node.js, Google Dev, Gmail, API Development, Docker, Redux.js, User Interface Design, Bootstrap, IndexedDB, Cloudflare, GraphQL, Service Worker, Astro, Nextra, serverless/stack, Tailwind CSS, React.js, Next.js, Nextjs, Git, Firebase, REST APIs, Python (Programming Language), Unity 3d, C#, C, PHP, HTML, JavaScript, C++, React Native, Unity 3D, Mobile Application Development, Cascading Style Sheets (CSS), Front-End Development, Linux",Bachelor of Engineering - BE,Visvesvaraya Technological University,"HTML, CSS, JAVASCRIPT WORKSHOP, Python (Basic), HTML Worksshop, Introduction to Numpy, Learn Linux from Scratch, Getting started with ReactJS Components",Bengaluru,Karnataka,India,mobiledevFinal
Mobile Application Developer,SKAD IT Solutions ,9.6,"Ionic Framework, Artificial Intelligence (AI), ChatGPT, Android SDK, Mobile Application Development, iOS, Flutter, Model-view-viewmodel (MVVM), Xcode, Swift (Programming Language), iOS Development, Android, Kotlin, Java, Objective-C, Git",Master of Computer Applications - MCA,Lovely Professional University,,,Punjab,India,mobiledevFinal
SDE-3 (Native Android/ Flutter),Niyo Solutions Inc.,11.2,"Web Applications, Web Development, Computer Science, Continuous Integration (CI), Mobile Operating Systems, Java, Mobile Solutions, Amazon Web Services (AWS), App Store, Machine Learning, Artificial Intelligence (AI), JavaScript, Microservices, Front-End Development, User Interface Design, Cryptocurrency, Financial Applications, GraphQL, iOS Development, Software Development, Xamarin Products, Dialogflow, Chatgpt , Responsiveness, Dependency Management, Injections, Integration Testing, Clean architecture , Agile Methodologies, Problem Solving, mvvm, getx, provider, firebase , Cloud Firestore, Skill Development, Debugging, Code Review, Android , Object-Oriented Programming (OOP), REST APIs, Flutter , Gradle, Mobile Applications, Jira, Android Development, Design Patterns, Android, Android SDK, JSON, Git, Kotlin, RxJava, Firebase, KOTLIN, Android Studio, Retrofit, Bitbucket, meterial design, async http, Butterknief, Mobille, SDK development, Payment Services, Dagger, Reactive Programming, Model-view-viewmodel (MVVM), Model-View-Presenter (MVP), Data Structures, kotlin, Algorithms, jetpack, Dagger (Software), room, Mobile Application Development, Flutter, Dart",Master of Computer Applications (MCA),Sona College of Technology,"Android Clean architecture , The Complete Flutter UI Masterclass | iOS, Android, & Web, Advanced java",Bengaluru,Karnataka,India,mobiledevFinal
Software Developer,Ceiyone,5.8,"Android and iOS, MySQL, JSON Web Token (JWT), iOS, Android, GitHub, redux, Mobile Application Development, Redux.js, C (Programming Language), jQuery, NoSQL, MongoDB, Adobe XD, REST APIs, Node.js, Cascading Style Sheets (CSS), HTML, React.js, React Hooks, Visual Studio, JavaScript, React Native",Bachelor's degree,Sri Shakthi Institute of Engineering and Technology,,Coimbatore,Tamil Nadu,India,mobiledevFinal
Flutter Developer,Amity Software Limited,5.6,"Flutter, PHP, HTML, Engineering, Facebook Ads Manager",,,,Delhi,Delhi,India,mobiledevFinal
