current_position,current_company,years_of_experience,total_skills,education_degree,education_institution,certifications,city,state,country,profile_type
Data Analyst,Horizon information systems private limited,8.7,"ETL Tools, Statistical Data Analysis, Amazon Web Services (AWS), Microsoft Power Automate, Data Analytics, SQL Server Reporting Services (SSRS), Azure Data Factory, Microsoft Azure, Clinical Reporting, Azure Databricks, Report Preparation, Query Writing, Excel Dashboards, Azure SQL, Report Development, Food and Beverage Marketing, Business Analysis, Server Admin, PowerBuilder, Analytical Skills, Azure Data Lake, Business Intelligence (BI), Informatica, SQL Server Integration Services (SSIS), Visualization, Data Visualization, Level of Detail (LOD), Databases, Customer Reporting, Oracle SQL Developer, .NET Data, Unit Testing, Invoicing, Diabetes Care, Transactional Systems, Maps, Working With Clients, ETL Testing, Relating to Clients, Reporting Metrics, Snacks, Business Intelligence Reporting, Database Design, SQL, DAX, Data Extraction, Chart, Star Schema, Research and Development (R&D), Dashboard Metrics, Data Warehousing, Dashboards, End User Research, System Requirements, Usage Analysis, Workspace, Calculations, KPI Dashboards, Visual Concepts, Custom Reports, Dairy Products, Data Intelligence, Exception Based Reporting, Unstructured Data, Analytics, Microsoft Power BI, Engineering, Project Management, English, Communication, Microsoft Power Apps, Ms flows, Microsoft SQL Server, SharePoint",Bachelor's degree,MADANAPALLE INSTITUTE OF TECHNOLOGY & SCIENCE,,,,India,businees_intelligence_developerss
BI Solution Architect,Data Magnet Transtech Pvt Ltd,29.2,"Cognos, Data Warehousing, Data Modeling, Informatica, Microsoft SQL Server, ETL, Oracle, SQL, Business Intelligence, OBIEE, SDLC, Business Intelligence Tools, Business Analysis, Requirements Analysis, Software Project Management, Business Objects, Extract, Transform, Load (ETL), OLAP, Database Design, SQL Server Integration Services (SSIS), Data watch, Panapticon, MSBI, SSIS, SSRS, SSAS, Framework Manager, Cube Designer, Cognos Transformer, Report Studio, Analysis Studio, Cognos ReportNet, Cognos Active Reports, Transact-SQL (T-SQL), IBM DB2, Data Migration, Visio, Cognos On Linux, Cognos On Ubuntu, Analysis Services, SQL Server Reporting Services (SSRS), Software Development Life Cycle (SDLC), SAP BusinessObjects, Crystal Reports, Tableau, R, Cubes, Query Studio, Framework Management, Powerplay Transformer",Engineer’s Degree,B. M. S. College of Engineering,"Big Data Foundations, Data Science Foundations, Hadoop Foundations, Watson Analytics, IBM Certified Designer - Cognos 10 BI Reports, Data Science for Business - Level 1",Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer,Tata Consultancy Services,,"Tableau,sql,Data visualization, SQL, Tableau",,,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer,HotelHub,4.0,"Dashboard Metrics, Store Management, Syslog, Azure Infrastructure as a Service (IaaS), System Performance, Computer Science, Hotel Booking, SPL, Parsing, Data as a Service (DaaS), SQL Clustering, Microsoft Excel Macros, Dashboards, System Monitoring, Log Analysis, Splunk, Data Ingestion, Data Administration, Transaction Sourcing, Forwarding, Executing Events, In-licensing, Onboarding, Errors & Omissions, Subject Indexing, Web Applications, Knowledge Graphs, Event Handling, Customer Analysis, Offboarding, Event Correlation, Splunk Cloud, Jira, Role-Based Access Control (RBAC), Security Awareness, Splunk Enterprise, Reporting & Analysis, Business Analysis Planning & Monitoring, Payment Gateways, Search Engine Optimization (SEO), System Administration, Threat Detection, Driving Traffic, Splunk Enterprise Security, Local Search Optimization, Security Incident Response, Summary Reports, Proactive Monitoring, Bookings, Business Management, Information Extraction, Anomaly Detection, Microsoft SQL Server, Data Models, Business Intelligence Reporting",Master of Computer Applications,Sri Venkateswara University,,Bengaluru,Karnataka,India,businees_intelligence_developerss
POWER BI DEVELOPER ,Hewlett Packard Enterprise,9.4,"Data Analysis, Analytical Skills, Financial Analysis, Business Analysis, VBA Excel, Powerbi, Microsoft Excel, Microsoft SQL Server, SQL, Microsoft Power BI, Business Intelligence (BI), Management Information Systems (MIS)",,,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Power BI developer,LAPP India,3.1,"Microsoft Power BI, SQL, SAP B4 hana, SAP Analytics Cloud, SAP BI, SAP Business Warehouse (SAP BW)",Bachelor of information technology,PSG College of Technology,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer,Genpact,,"Microsoft Power BI, Python (Programming Language), Microsoft Business Intelligence (MSBI), SQL, Artificial Intelligence (AI), Machine Learning, Data Warehousing, Oracle Database, Data Analysis, Statistical Data Analysis, Big Data, Data Modeling, Data Visualization, Data Science, Big Data Analytics, Data Mining, Databases",Master's degree,Bharathidasan University,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer,Technoforte Software Pvt. Ltd.,6.4,"Software Development Life Cycle (SDLC), Architectural Design, Administrative Assistance, Data Modeling, SQL Server Integration Services (SSIS), Business Intelligence (BI), Teamwork, QlikView, Business Intelligence Tools",Computer Science,"Sri Balagangadharanatha Swamiji School of Business Management, Byrapalli, Srinivasapura Taluk, Kolar Dist-563 135.(08-09)","Business Analyst Using Power BI, Cloud Analytics Academy: Executive Fast Track, Cloud Analytics Architect, Cloud Analytics Master, Cloud Analytics Practitioner",Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer,Ashley Global Capability Center,5.7,"Analytical Skills, DAX, Business Intelligence (BI), Data Analytics, Relational Databases, Data Modeling, Databases, Extract, Transform, Load (ETL), Microsoft Power BI, Microsoft SQL Server, SQL Server Integration Services (SSIS), Data Warehousing, Microsoft Excel",Master of Business Administration - MBA,Vishnu Institute of technology ,,Chennai,Tamil Nadu,India,businees_intelligence_developerss
Business Intelligence Developer 2,Epsilon,4.3,"SQL, Python (Programming Language), Databricks Products, Amazon S3, Amazon Redshift, Oracle Database, IBM Cognos Analytics, Web Intelligence, Spira, Data Modeling, DAX, Jira, Microsoft Power BI, SQL Server Integration Services (SSIS), SQL Server Reporting Services (SSRS), Tableau, PL/SQL, Microsoft SQL Server, SAP BusinessObjects, HTML, Cascading Style Sheets (CSS)",Bachelor of Computer Application - BCA,Kolhan University Chaibasa,"Academy Accreditation - Azure Databricks Platform Architect, Academy Accreditation - Databricks Fundamentals",Bengaluru,Karnataka,India,businees_intelligence_developerss
Software Developer,GrayMatter Software Services Pvt Ltd,5.5,"Report Development, HR Reporting, Reporting Technologies, Data Extraction, HR Analytics, Business Intelligence Tools, Data Modeling, Microsoft Power Query, Strategic Use Of Technology, Requirements Gathering, Sales Management, Rapid Visualization, Business Requirements, Planning & Scheduling, Visualization, Report Preparation, Relating to Clients, Invoicing, Information Technology, Regression Testing, Functional Testing, Unit Testing, Clinical Laboratory Testing, Calculations, KPI Implementation, Azure Databricks, Understand & Convey Complex Information, Customer Reporting, Reporting Requirements, Prototyping, Data Analytics, Business Analysis, Qlik Sense, QlikView, Microsoft Report Builder, Snowflake, Microsoft SQL Server, Microsoft Power BI",Bachelor's degree,Gulbarga University,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Power Bi Developer ,Wipro,2.6,"SQL Server Management Studio, Dashboards, Data Visualization, Extract, Transform, Load (ETL), Reducing Operating Costs, MySQL, Data Cleaning, Excel Pivot, KPI Dashboards, KPI Reporting, Pivot Tables, Integrated Reporting, Data Modeling, Data Structures, Decision-Making, Requirements Gathering, Power Tools, Database Queries, Sales Tracking, Engineering Education, Data Reporting, Data Sharing, Business Analysis, Adobe Photoshop, Business Intelligence (BI), Data Entry, Data Analysis, Microsoft Office, Microsoft Power BI, Microsoft Excel, Power bi desktop , DAX, Microsoft Power Query, Microsoft SQL Server, SQL",Bachelor of Engineering - BE,Visvesvaraya Technological University,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer,Fastenal India,2.8,"SQL, Databricks, PySpark, Power BI, Extract, Transform, Load (ETL), Azure Data Factory, Azure Synapse Analytics, Dimensional Modeling, Python (Programming Language), Business Intelligence (BI), Microsoft SQL Server, Oracle Database, Git, Object-Oriented Programming (OOP), SQL Server Analysis Services (SSAS), Microsoft Excel, Microsoft Report Builder, DAX, Microsoft Power BI, Microsoft Fabric, PL/SQL, SQL Server Reporting Services (SSRS), Microsoft Azure, Shareholder Communications, Project Management, Problem Solving, Mathematics, Interpersonal Skills, Access Management, Requirements Gathering, Technical Documentation",Bachelor of Technology - BTech,Vellore Institute of Technology,"IELTS, Python Data Structures, Programming Fundamentals, Career Edge - Knockdown the Lockdown, SQL and Relational Databases",Bengaluru,Karnataka,India,businees_intelligence_developerss
Manager - BI & Data Analytics ,Sanofi,13.4,"People Management, Business Intelligence (BI), Data Analytics, Tableau, Microsoft Power BI, SQL, Business Analysis, Data Visualization, Project Management, Team Management, Attention to Detail, Analytical Skills, Key Metrics, Python (Programming Language), Intellectually Curious, Insight Generation, Storytelling, Quantitative Analytics, Multitasking, Data Strategies, Cross-functional Team Leadership, Strategic Thinking, Customer Insight, Business Metrics, Agile Methodologies, Presentations, Marketing Effectiveness, Snowflake Cloud, Data Wrangling, Technical Product Management, Stakeholder Management, Elicitation, Key Performance Indicators, Team Leadership, Object-Oriented Programming (OOP), Business Insights, Resolving Issues, Marketing Analytics, Ad Hoc Analysis, Business Requirements, Requirements Gathering, Reporting Applications, Product Lifecycle Management, Defining Requirements, Communication, Product Management, Product Owner, Business Intelligence, Problem Solving, Passionate about Work, Jira, Data Warehousing, Agile Project Management, Dashboards, Mentoring, Hadoop, Data Manipulation, Business Objects, OBIEE, Databases, Extract, Transform, Load (ETL), IT Project & Program Management, IT Strategic Planning, IT architectures",B-Tech,Jawaharlal Nehru Technological University,"1. ServiceNow IT Leadership Professional Certificate, 2. Programming with Python Professional Certificate, 3. Product Management Professional Certificate, 4. Certified Business Analysis Professional (CBAP), 5. Agile Foundations, 6. Business Intelligence for Consultants, Project Management Foundations",Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer,LTIMindtree,6.5,"Transact-SQL (T-SQL), SAP BusinessObjects, Extract, Transform, Load (ETL), Analytical Skills, Problem Solving, Databases, Microsoft Business Intelligence (MSBI), SQL, Ssis, Black Box Testing, Test Data Setup, SOAtest, HP Application Lifecycle Management, Jira, SQL Server Integration Services (SSIS), Microsoft SQL Server, BODS, Data management console, ServiceNow, Central Management Console, Tortoise SVN",Bachelor's degree,"Annamacharya Institute of Technology & Sciences,(Autonomous) New Bowenpally, Rajampet",,Bengaluru,Karnataka,India,businees_intelligence_developerss
Technical Lead - Business Intelligence,Kalpita Technologies | Software Development Company,7.9,"Data Extraction, Microsioft Power BI, Data Shaping, Data Visualization, Microsoft Fabric, Data Collection, Microsoft Excel, PostgreSQL, ChatGPT, AI, App by Flutter, AI Attention mechanism , Large Language Models (LLM), LLM, AI Image generation , Sampling and Stable Diffusion technique , Playground AI, Lexica, Responsible AI, Generative AI, SQL , Power BI, Microsoft Power BI Desktop, Business Intelligence, Power BI service , DAX, Data Modeling, Power BI desktop , Workbench, Power BI , Anaconda, Python Jupyter , Transact-SQL (T-SQL), Vyond , adobe express, Animaker, Animation, Character Animation, Computer Animation, Adobe Animate, vyond, Vyond Animation Software, Kinemaster, Business Intelligence (BI), Microsoft Power BI, SQL, MySQL, Data Analysis, Data Science, Machine Learning, Information Technology, Microsoft SQL Server, R, Python, TFS 2010, Java, Tableau",Master of engineering,Griffith College Dublin,"Stepping beyond Power query User Interface , Microsoft Power BI Mastery : Beginner to Advanced , Microsoft SQL Server 2012 Training Exam 70-461, Power point presentation Mastery, PowerPoint Business presentations and Data Visualizations, SQL and PostgreSQL for beginners: Become an SQL Expert, Mastering Power BI Report Design - Beginner to Advanced, Microsoft Power BI: The complete guide, Power BI - Build this UX/UI Designed Modern Desktop Report , Power BI : Advance Data Transformations and Data Modeling , Microsoft Power BI Masterclass - Expand Excellence , Mastering DAX Studio, Tableau programming professional , Advanced Masterclass on : Basic to Advanced Microsoft Power BI, 15 days of Complete Microsoft Power BI bootcamp , Power BI Business scenarios with Hands On Usecases, Power BI DAX Masterclass , Power BI complete Masterclass , Python in Microsoft Power BI to enhance reporting Power , Advanced Databases and SQL querying , Digital Marketing Advanced Certification, 15 days of Power BI : Microsoft Power BI Complete Bootcamp, Microsoft Power BI - The Practical Guide 2024, Microsoft Power BI for Financial Reporting, Oracle Fusion OTBI | BI Publisher, Querying Microsoft SQL with Transact - SQL (70-461, 761), The Data Analyst Course : The Complete Bootcamp, Ultimate Blander 3D character Creation & Animation, Mastering DAX Calculations in Power BI , Microsoft Power BI publishing to Power BI service , Python , SQL, Microsoft Power BI Masterclass [2023] Complete version, SQL & Database Design : Learn T SQL & PostgreSQL , Microsoft Power BI service : Up and Running with PBI service 2024, Complete Introduction to Power BI [2023] Edition , Deep Learning Pre-requisites , Power BI Masterclass: Power BI service, Power BI Mastery, Power BI Super Users workshop , SQL & MSSQL Launchpad, Analyzing and Visualizing Data with Microsoft Power BI, Artificial Intelligence Certification Course , Attention mechanism , Basics of Microsoft Power BI, Beginner guide to Chat GPT, Cartoon Animation films using AI, Chat GPT Certification Course, Chat GPT for Data Analytics, Complete Essentials of SQL Certification Course, Create Image Captioning Models, Encoder Decoder Architecture , Generative AI Fundamentals , Get Started building with Power BI , Getting started with Google Maps, HTML Certification Course , Introducing AI, Introduction to AI Image Generation, Introduction to Data Modeling for Power BI, Introduction to Generative AI, Introduction to Generative AI Studio , Introduction to Large Language Models, Introduction to Responsible AI, Introduction to SQL , Introduction to SQL , Introduction to build the Apps by Flutter, Land your next job, Microsoft Power BI Desktop for Business Intelligence 2023 , PosgreSQL Certification Course, Python Certification Course & Essentials, RDBMS Certification Course , Transformer and BERT models, SQL server essentials from scratch , Thinking like an Analyst, Python Data Visualization : Matplotlib and Seaborn Masterclass, Advanced Sales Analytics for decision making with Power BI , Microsoft Power BI Certification DA-100 | PL-300 Exam Prep, Microsoft Power BI Certification DA-100 | PL-300 Exam Prep, Power BI : Advanced Data transformations and Modeling, Python Foundations for Data Analysis and Business Intelligence, Advanced SQL Database Administration with MySQL Workbench, Microsoft Excel  Business Intelligence  Power query and DAX, Power BI Super Users Workshop, Master SQL For Data Science, Tableau Desktop - Tableau for Beginners, SQL - MySQL for Data Analytics and Business Intelligence, Tableau A- Z 2020: Hands on Tableau training for Data Science, Microsoft Excel - Data Analysis with Excel Pivot tables, MySQL Database Administration - SQL Database for Beginners, Python A-Z for Data Science with Real time Excercise !!, Certificate of accomplishment - DAX, How to master the fundamentals of T-SQL, Introduction to Databases and SQL querying, Microsoft SQL server 2018 introduction, The Complete SQL Bootcamp, Ultimate guide to Power BI, MySqL for Data Analysis, Microsoft SQL server - Learn T-SQL, Power BI Master class Data modeling and DAX formulas, Microsoft Power BI - Publishing to power BI service online, Power BI the ultimate orientation, Microsoft excel, Data visualization, Excel charts and Graphs, Microsoft Power BI - Up  & Running with Power BI Desktop, Advanced Analytics in R for Data Science !!!, Power BI A-Z: Hands-On Power BI Training For Data Science!, R Programming A-Z:  R for Data science with real exercises!, R programming-Fundamentals, HTML Fundamentals course, SQL Fundamental Course, Power BI, Python for Data science, Python for data analysis, Certificate of accomplishment - Data modeing, Software testing, Web application development, Web designing, Core Java, Master SQL for Data science , Learning SQL Server 2017, Tableau A-Z 2020:  Hands on tableau  training for Data science",Bengaluru,Karnataka,India,businees_intelligence_developerss
Specialist Technical Analyst (Lead Data Scientist),Oracle,10.2,"Technical Solution Design, Data Modeling, Problem Solving, Business Intelligence (BI), MLOps, Technical Demonstrations, Technical workshop, Consumer Product Testing, Data Warehousing, Machine Learning, Deep Learning, Artificial Intelligence (AI), Management, Optimization, Analytics, Technical Presentations, Product Presentation, Presentations, Oracle Analytics Cloud (OAC), Business Analytics, Python (Programming Language), Data Science, Data Analysis, SQL, OBIEE, Microsoft Excel, Microsoft PowerPoint, Cognos, PL/SQL, Technical Leadership, Team Leadership",Executive Education,Indian Institute of Management Bangalore,"Oracle Cloud Infrastructure 2024 Generative AI Certified Professional, Oracle Cloud Platform Enterprise Analytics 2021 Specialist",Bengaluru,Karnataka,India,businees_intelligence_developerss
"Associate Director - Data Analytics , Data Engineering and GEN AI",USEReady,16.9,"Data architect, Azure Databricks, Microsoft Fabric, Data Cubes, Software as a Service (SaaS), Mentoring, Architectural Design, Collibra Platform, PySpark, Data Architecture, Amazon Web Services (AWS), Cloud Computing, Solution Architecture, Azure Data Lake, Business Analytics, SAS (Software), Team Leadership, Data Lakes, Enterprise Data Warehouses (EDW), General Data Protection Regulation (GDPR), Data Quality, Data-driven Decision Making, Data Ingestion, Exadata, Analytical Solutions, Data Access, Critical Thinking, Presentations, Storytelling, Quantitative Data, Data Manipulation, Statistics, Oral Communication, Written Communication, Business Insights, MetaBase, Banking, Big Data Analytics, E-Commerce, Problem Solving, PostgreSQL, Snowflake, Management, Microsoft PowerPoint, Team Management, Analytics, Microsoft Office, MySQL, Analytical Skills, Scrum, Agile Methodologies, Requirements Analysis, SQL, Extract, Transform, Load (ETL), Machine Learning, Hadoop, Data Governance, Predictive Modeling, Microsoft SQL Server, Microsoft Excel, Business Analysis, Data Visualization, Microsoft Azure, Azure Data Factory, Data Engineering, Data Analysis, Leadership, Data Science, LoanIQ, ACBS, Senior Manager, Data Warehousing, Business Intelligence, SAP BO, Data Modeling, SAP HANA, Oracle, SAP BI, Business Process, Tableau, Data Analytics, R programming, Vendor Management, Project Management, Microsoft Power BI, Python (Programming Language), Tableau server, Tableau Administration, SAP BusinessObjects, Databases",Bachelor’s Degree,Jawaharlal Nehru Technological University,"Academy Accreditation - Databricks Fundamentals, Microsoft Certified: Azure Data Fundamentals, Microsoft Certified: Azure Fundamentals, Oracle Certified Associate",Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer,Simplify3x Software Private Limited,6.8,"SQL Server Analysis Services (SSAS), Azure Databricks, MySQL, Microsoft SQL Server, Power Bi, SQL, Power view , Microsoft Office, Microsoft SQL Server, Power BI desktop , DAX, Data Modeling, Microsoft Power BI, Power query , PowerPivot, PowerView, Power bi service , Microsoft Excel",Sri Bharathi Degree College,"ZPHS High School, Mellacheruvu",,Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer,Baker Hughes,5.3,"Microsoft Business Intelligence (MSBI), SQL Server Reporting Services (SSRS), Business Intelligence Projects, Snowflake, SQL Server Integration Services (SSIS), SSIS, Microsoft Power BI, MySQL, Microsoft SQL Server, PostgreSQL, MySQL with  Python, Oracal 10g",Bachelor of Engineering - BE,"S T J Institute of Technology, RANEBENNUR",,Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer,Cognizant,10.6,"Microsoft Office, Tableau, power bi, SQL, SQL Server Management Studio, Microsoft Excel",Bachelor of Business Administration - BBA,Bangalore University,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Senior Business Intelligence Developer,Epsilon India,7.7,"Azure Databricks, Microsoft Power BI, Power bi, Data Analysis, Business Analysis, Tableau desktop, Tableau Online, SQL Server Reporting Services (SSRS), SQL, Tableau, Business Intelligence (BI), Analytics, Dashboard, Business Intelligence Tools, SQL Server Analysis Services (SSAS), ETL Tools, sas",bachelor ,JNTU Anantapur,"Databricks Certified Data Analyst Associate, Databricks Certified Data Analyst Associate",Bengaluru,Karnataka,India,businees_intelligence_developerss
Senior Analyst,VMware,13.8,"Business Understanding, Traceability Matrix, Dashboard Building, Client Requirements, Oral Communication, English, Process Flow Diagrams, Visualization, Training Documentation, Migration Projects, Databases, Service Delivery, Service-Level Agreements (SLA), Technical Specs, Gap Analysis, Business Reporting, Agile & Waterfall Methodologies, Systems Analysis, Jira, Reporting Requirements, Enterprise Reporting Solutions, Digital Engagement, Written Communication, Project Estimation, Change Requests, Data Governance, Customer Requirements, ServiceNow, Timelines, Test Planning, Technical Requirements, Project Management Software, Documentation, Data Mapping, Data Integration, Presentation Skills, Reporting Metrics, Problem Solving, Collaboration Tools, Business Process Improvement, Presentations, Non-Functional Requirements, Software Requirements, Training Material, User Stories, Acceptance Testing, Business Requirements, Test Cases, Reporting & Analysis, Ad Hoc Reporting, User Acceptance Testing, Strategic Thinking, Stakeholder Management, Requirements Gathering, Key Performance Indicators, Communication, Business Process, Analytical Skills, Snowflake, Amazon S3, Python (Programming Language), Software as a Service (SaaS), SaaS Sales, SaaS Development, Healthcare Information Technology (HIT), BODS, Informatica, Financial Analysis, Project Management, SAP ERP, Business Analysis, Business Intelligence (BI), Oracle, SAP BusinessObjects, Oracle E-Business Suite, SAP Business Warehouse (SAP BW), SQL, Process Improvement, Change Management, Information Technology, SAP BI, Tableau",Software Engineering,NIIT Institute,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Technical Lead,Happiest Minds Technologies,12.8,"Databases, SQL Server Management Studio, sales force report, Customer Relationship Management (CRM), Microsoft SQL Server, Transact-SQL (T-SQL), SQL Server Reporting Services (SSRS), SQL Server Integration Services (SSIS), Microsoft Power BI, DAX, SQL, Snowflake, Microsoft Report Builder",,,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Analytics Manager,Microsoft,9.8,"Written Communication, Datasets, Business Insights, Key Performance Indicators, Industry standards, Service-Level Agreements (SLA), Wireframing, Stakeholder Management, Data Governance, Business Requirements, Cross-Functional Team Management, Leadership, Analytical Skills, Reporting & Analysis, Business Analytics, Team Management, Data Warehousing, Business Metrics, Data Analytics, Visualization, Dashboard, Analytics, Data Visualization, Communication, C, Windows, C#, C++, Programming, Data Structures, Algorithms, MySQL, Microsoft Excel, SQL, SQL Server Integration Services (SSIS), SQL Server Management Studio, Microsoft SQL Server, Tableau, Query Analyzer, Microsoft Office, Business Intelligence (BI), B2B Marketing, Career Management, Decision-Making, Life Skills, Teamwork, Management, Talent Management, Microsoft Power BI",Bachelor of Engineering (B.E.),UIET Panjab University,"Management Excellence at Microsoft: Model, Coach, Care, Microsoft Global Hackathon 2024, Microsoft Global Hackathon 2023, Defining and Achieving Professional Goals, Having an Honest Career Conversation with Your Boss, How to Develop your Career Plan, Job Seeker Tips, Negotiating Your Salary, Setting Team and Employee Goals, Advanced Microsoft Power BI, Learning WebEx, Power BI for Marketers, Analyzing and Visualizing Data with Microsoft Power BI, AMCAT Certified Proficiency in English, AMCAT Certified in English Comprehension, AMCAT Certified Business Analyst, AMCAT Certified Business Consultant, AMCAT Certified Collections Specialist, AMCAT Certified Corporate Sales Manager, AMCAT Certified Data Processing Specialist, AMCAT Certified Software Development Trainee, AMCAT Certified Software Engineer - IT Services, AMCAT Certified Software Engineer - Product, AMCAT Certified Telesales Professional",Bengaluru,Karnataka,India,businees_intelligence_developerss
Power BI Developer,Tata Consultancy Services,15.4,"Microsoft Power BI, Data Transformation, Teamwork, Agile Methodologies, Building Leadership Teams, SQL, Scrum, Data Analysis, Project Management, English, Training, Communication, Microsoft Excel, Education, Leadership, Management",Bachelor of Arts - BA,"Shivaji University, Kolhapur","Complete Guide to Power BI for Data Analysts by Microsoft Press-new, Microsoft Power Apps Essential Training, Agile Software Development Scrum for Developers, Certificate Of Completion_Excel Advanced Formulas and Functions, Completion_Master Microsoft Excel, Excel Essential Training Microsoft 365 2022, Introduction to Artificial Intelligence 2023, Basic to Advanced Structured Query, Completion_Scrum The Basics, CSM_CertificatE",Pune,Maharashtra,India,businees_intelligence_developerss
Business Intelligence Developer,IQVIA India,,,,,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer,Haleon,11.1,"Product Management, Agile Methodologies, Scrum, Microsoft Power Automate, Business Intelligence (BI), Databases, Statistical Data Analysis, Data Modeling, Data Analytics, Microsoft Power Apps, Data Visualization, Microsoft Azure, Microsoft Excel, Python (Programming Language), Python, Data Analysis, Business Analysis, SQL, Microsoft SQL Server, Microsoft Power BI, Visual Basic for Applications (VBA), VBA Excel, Web Scraping, Data Scraping, Data Warehousing, Data Science, Finance and Accounting, SAP ERP",Master of Business Administration - MBA,Osmania University,Academy Accreditation - Databricks Lakehouse Fundamentals,Bengaluru,Karnataka,India,businees_intelligence_developerss
Consultant / Senior Manager & Architect,Dell Technologies,23.9,"Data Analytics, Problem Solving, Data Analysis, Microsoft Power BI, Microsoft Power Apps, Jira, Project Management, Analytical Skills, Business Intelligence, Agile Methodologies, SQL, Tableau, IBI Webfocus, Alteryx",EPBA,"Indian Institute of Management, Calcutta",,Bengaluru,Karnataka,India,businees_intelligence_developerss
DS/Business Intelligence Developer,Tata Consultancy Services,4.4,"Data Integration, Data Governance, Machine Learning, Big Data Analytics, Microsoft Fabric, Microsoft Power Apps, Data Analysis, Dashboard Building, Agile Development, Reporting & Analysis, DAX, Data Modeling, Qlik NPrinting, SQL, Data Visualization, Snowflake , Microsoft Power BI, Qlik Sense, Data Analytics, Business Intelligence (BI), C (Programming Language), Python (Programming Language), C++, Object-Oriented Programming (OOP), Mobile Devices, Mobile Technology, Internet of Things (IoT), R (Programming Language), QlikView",Bachelor of Engineering - BE,"SDM INSTITUTE OF TECHNOLOGY (SDMIT), UJIRE","Microsoft Certified: Fabric Analytics Engineer Associate, DIGITAL SKILLS: MOBILE, Python for Data Science, MODERN WEB DESIGN, Microsoft Certified: Power BI Data Analyst Associate, Google Analytics for Beginners",Bengaluru,Karnataka,India,businees_intelligence_developerss
Senior Business Intelligence Developer,Tata Consultancy Services,10.5,"Microsoft Business Intelligence (MSBI), Business Intelligence Projects, Data Flow, ETL Tools, XML, Business Intelligence, CSS, Management, .NET, Software Development, Linux, Project Management, New Business Development, C#, ASP.NET, Web Applications, Software Project Management, Strategic Planning, Windows, Databases, Visual Basic .NET (VB.NET), HTML, sql, SQL, ASP.NET MVC, Agile Methodologies, SQL Server Reporting Services (SSRS), SQL Server Analysis Services (SSAS), Software Development Life Cycle (SDLC), SQL Server Integration Services (SSIS), Quality analyst, ETL Testing, Extract, Transform, Load (ETL), Azure DevOps, Database Development, Microsoft SQL Server, Data Warehouse Architecture, DAX, Data Modeling, Microsoft Power BI, Data Warehousing, Database Design, Data Analysis, Data Visualization",Bachelor of Technology (B.Tech.),SRM IST Chennai,"Implementing a Data Warehouse with Microsoft SQL Server 2012, Power BI Data Modeling with DAX, SQL Developer: Learn (SSRS, SSIS, SSAS,T-SQL,DW)"", ETL, SSRS, Microsoft Windows Server Administration Fundamentals",Bengaluru,Karnataka,India,businees_intelligence_developerss
Software Engineer,CSI Interfusion India Pvt. Ltd.,6.4,"Databases, Communication",Bachelor of Technology,SV College of Engineering,Microsoft Certified: Power BI Data Analyst Associate,Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer,Traegen Systems Pvt.Ltd.,5.2,"Business Intelligence Tools, QlikView, Qlik Sense, Qlik NPrinting",Bachelor of Technology - BTech,PRIST University - India,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer,Powersoft Global Solutions,5.6,"Microsoft Excel, Health Insurance, Process Consulting, Analytical Skills, System Deployment, Language Integrated Query (LINQ), Office 365 Administration, Data Import/export, Requirements Gathering, Data Mapping, Data Flow, Task Execution, Revit, Data Models, Interpersonal Communication, Production Deployment, Scheduling, Snapshot, T-SQL Stored Procedures, Data Migration, Study Data Tabulation Model (SDTM), Business Intelligence Tools, Windows Server, SQL Server Integration Services (SSIS), Optimizing Performance, Data Cubes, Stored Procedures, Subscriptions, Report Preparation, PowerPivot, Deployment Strategies, Data Extraction, Full life cycle experience, KPI Dashboards, Data Transformation, Business Analysis, Data Warehousing, Database Tools, Dashboards, Donuts, Business Requirements, Technical Analysis, Tableau, Reporting Requirements, Microsoft SQL Server, Software Lifecycle, Query Optimization, Microsoft Power BI, Domain-Driven Design (DDD), SQL Server Analysis Services (SSAS), London Insurance Market, SQL, Microsoft Business Intelligence (MSBI), SQL Server Reporting Services (SSRS)",Bachelor's degree,"SDHR Degree College, Tirupati",,Bengaluru,Karnataka,India,businees_intelligence_developerss
